时间,油  压,排  量,总 液 量,砂 浓 度,总 砂 量,液  添,液添总量
HH:mm:ss,MPa,m3/min,m3,kg/m3,m3,L/min,L
05:15:24,54.19,14.65,1384.6,139,112.87,20.5,2490.3
05:15:25,54.19,14.65,1384.8,139,112.9,20.5,2490.7
05:15:26,54.19,14.65,1385.1,139,112.92,20.5,2491
05:15:27,54.19,14.65,1385.3,140,112.94,20.5,2491.4
05:15:28,54.19,14.65,1385.5,141,112.96,20.5,2491.7
05:15:29,54.19,14.65,1385.8,141,112.99,20.5,2492.1
05:15:30,54.19,14.65,1386,142,113.01,20.5,2492.4
05:15:31,54.19,14.65,1386.3,142,113.03,20.5,2492.7
05:15:32,54.19,14.65,1386.5,142,113.05,20.5,2493.1
05:15:33,54.19,14.65,1386.7,142,113.07,20.5,2493.4
05:15:34,54.19,14.65,1387,142,113.09,20.6,2493.8
05:15:35,54.19,14.65,1387.2,142,113.12,20.6,2494.1
05:15:36,54.19,14.65,1387.4,142,113.14,20.6,2494.5
05:15:37,54.19,14.65,1387.7,142,113.16,20.6,2494.8
05:15:38,54.19,14.65,1387.9,142,113.18,20.6,2495.1
05:15:39,54.19,14.65,1388.1,142,113.2,20.6,2495.5
05:15:40,54.19,14.65,1388.4,142,113.22,20.6,2495.8
05:15:41,54.19,14.65,1388.6,142,113.24,20.6,2496.2
05:15:42,54.19,14.65,1388.8,142,113.27,20.6,2496.5
05:15:43,54.09,14.65,1389.1,141,113.29,20.6,2496.9
05:15:44,54.09,14.65,1389.3,141,113.31,20.6,2497.2
05:15:45,53.9,14.65,1389.5,140,113.33,20.6,2497.5
05:15:46,54.15,14.65,1389.8,142,113.35,20.6,2497.9
05:15:47,54.18,14.65,1390,143,113.38,20.6,2498.2
05:15:48,54.19,14.65,1390.2,145,113.4,20.6,2498.6
05:15:49,54.2,14.65,1390.5,147,113.43,20.5,2498.9
05:15:50,53.99,14.65,1390.7,148,113.45,20.6,2499.3
05:15:51,53.97,14.65,1391,150,113.48,20.5,2499.6
05:15:52,53.98,14.65,1391.2,151,113.5,20.5,2499.9
05:15:53,53.91,14.65,1391.4,152,113.53,20.5,2500.3
05:15:54,53.91,14.65,1391.7,153,113.55,20.5,2500.6
05:15:55,53.89,14.65,1391.9,154,113.58,20.5,2501
05:15:56,53.94,14.65,1392.2,155,113.6,20.5,2501.3
05:15:57,53.99,14.65,1392.4,155,113.63,20.5,2501.6
05:15:58,53.96,14.62,1392.6,156,113.65,20.5,2502
05:15:59,54.04,14.59,1392.9,156,113.68,20.5,2502.3
05:16:00,54,14.6,1393.1,156,113.7,20.5,2502.7
05:16:01,54.02,14.6,1393.4,157,113.73,20.5,2503
05:16:02,54.11,14.61,1393.6,157,113.75,20.5,2503.4
05:16:03,53.96,14.62,1393.9,157,113.78,20.5,2503.7
05:16:04,54.03,14.63,1394.1,157,113.8,20.5,2504
05:16:05,54.07,14.63,1394.4,157,113.83,20.5,2504.4
05:16:06,54.01,14.64,1394.6,158,113.85,20.5,2504.7
05:16:07,54.1,14.64,1394.8,158,113.88,20.5,2505.1
05:16:08,54.08,14.64,1395.1,158,113.9,20.5,2505.4
05:16:09,54.09,14.65,1395.3,158,113.93,20.5,2505.7
05:16:10,54.18,14.65,1395.6,158,113.95,20.5,2506.1
05:16:11,54.08,14.65,1395.8,158,113.98,20.5,2506.4
05:16:12,53.98,14.65,1396.1,158,114,20.5,2506.8
05:16:13,53.99,14.65,1396.3,159,114.03,20.5,2507.1
05:16:14,53.96,14.65,1396.5,159,114.05,20.5,2507.5
05:16:15,53.95,14.65,1396.8,159,114.08,20.5,2507.8
05:16:16,54.04,14.65,1397,159,114.1,20.5,2508.1
05:16:17,54.05,14.65,1397.3,159,114.13,20.5,2508.5
05:16:18,54.09,14.65,1397.5,159,114.15,20.5,2508.8
05:16:19,54.19,14.65,1397.8,160,114.18,20.5,2509.2
05:16:20,54.19,14.65,1398,160,114.21,20.5,2509.5
05:16:21,54.27,14.65,1398.3,160,114.23,20.5,2509.8
05:16:22,54.28,14.65,1398.5,160,114.26,20.5,2510.2
05:16:23,54.25,14.65,1398.7,160,114.28,20.6,2510.5
05:16:24,54.36,14.65,1399,160,114.31,20.6,2510.9
05:16:25,54.35,14.65,1399.2,160,114.33,20.6,2511.2
05:16:26,54.29,14.65,1399.5,160,114.36,20.6,2511.6
05:16:27,54.28,14.65,1399.7,160,114.38,20.6,2511.9
05:16:28,54.26,14.65,1400,160,114.41,20.6,2512.3
05:16:29,54.32,14.65,1400.2,160,114.43,20.6,2512.6
05:16:30,54.22,14.65,1400.5,160,114.46,20.6,2512.9
05:16:31,54.14,14.65,1400.7,160,114.48,20.6,2513.3
05:16:32,54.12,14.65,1400.9,159,114.51,20.6,2513.6
05:16:33,54.07,14.65,1401.2,159,114.53,20.6,2514
05:16:34,53.97,14.64,1401.4,159,114.56,20.6,2514.3
05:16:35,53.93,14.64,1401.7,159,114.59,20.6,2514.7
05:16:36,53.92,14.64,1401.9,159,114.61,20.6,2515
05:16:37,53.85,14.64,1402.2,159,114.64,20.6,2515.3
05:16:38,53.98,14.64,1402.4,159,114.66,20.6,2515.7
05:16:39,53.98,14.64,1402.7,159,114.69,20.6,2516
05:16:40,54.03,14.64,1402.9,159,114.71,20.6,2516.4
05:16:41,54.13,14.64,1403.1,159,114.74,20.6,2516.7
05:16:42,54.1,14.64,1403.4,159,114.76,20.6,2517.1
05:16:43,54.12,14.64,1403.6,159,114.79,20.6,2517.4
05:16:44,54.14,14.64,1403.9,159,114.81,20.6,2517.7
05:16:45,54.17,14.64,1404.1,159,114.84,20.6,2518.1
05:16:46,54.16,14.64,1404.4,159,114.86,20.6,2518.4
05:16:47,54.22,14.64,1404.6,159,114.89,20.6,2518.8
05:16:48,54.17,14.64,1404.9,159,114.91,20.5,2519.1
05:16:49,54.12,14.64,1405.1,159,114.94,20.6,2519.5
05:16:50,54.1,14.64,1405.3,159,114.96,20.6,2519.8
05:16:51,53.99,14.64,1405.6,159,114.99,20.5,2520.1
05:16:52,54,14.64,1405.8,159,115.01,20.6,2520.5
05:16:53,54.09,14.64,1406.1,159,115.04,20.6,2520.8
05:16:54,53.97,14.65,1406.3,159,115.07,20.6,2521.2
05:16:55,54.03,14.65,1406.6,159,115.09,20.6,2521.5
05:16:56,54.06,14.65,1406.8,159,115.12,20.6,2521.8
05:16:57,53.99,14.65,1407,159,115.14,20.5,2522.2
05:16:58,54.03,14.65,1407.3,159,115.17,20.5,2522.5
05:16:59,53.96,14.65,1407.5,159,115.19,20.5,2522.9
05:17:00,54,14.65,1407.8,158,115.22,20.5,2523.2
05:17:01,54.08,14.65,1408,158,115.24,20.5,2523.6
05:17:02,54.01,14.65,1408.3,158,115.27,20.5,2523.9
05:17:03,54.03,14.66,1408.5,158,115.29,20.5,2524.2
05:17:04,54,14.66,1408.8,158,115.32,20.5,2524.6
05:17:05,54.02,14.66,1409,158,115.34,20.5,2524.9
05:17:06,54.05,14.67,1409.2,158,115.37,20.5,2525.3
05:17:07,54.02,14.67,1409.5,158,115.39,20.5,2525.6
05:17:08,54.03,14.67,1409.7,158,115.42,20.5,2526
05:17:09,54.03,14.67,1410,158,115.44,20.5,2526.3
05:17:10,54.04,14.67,1410.2,158,115.47,20.5,2526.6
05:17:11,54.05,14.67,1410.5,158,115.49,20.5,2527
05:17:12,54.02,14.67,1410.7,158,115.52,20.5,2527.3
05:17:13,54.06,14.67,1411,159,115.54,20.5,2527.7
05:17:14,54.04,14.67,1411.2,159,115.57,20.5,2528
05:17:15,54.05,14.67,1411.4,159,115.59,20.5,2528.4
05:17:16,54.05,14.67,1411.7,159,115.62,20.5,2528.7
05:17:17,54.11,14.67,1411.9,159,115.64,20.5,2529
05:17:18,54.12,14.67,1412.2,159,115.67,20.5,2529.4
05:17:19,54.12,14.66,1412.4,159,115.7,20.5,2529.7
05:17:20,54.14,14.66,1412.7,159,115.72,20.5,2530.1
05:17:21,54.13,14.66,1412.9,159,115.75,20.5,2530.4
05:17:22,54.11,14.66,1413.2,159,115.77,20.5,2530.8
05:17:23,54.07,14.66,1413.4,159,115.8,20.5,2531.1
05:17:24,54.14,14.66,1413.6,159,115.82,20.5,2531.4
05:17:25,54.12,14.66,1413.9,159,115.85,20.5,2531.8
05:17:26,54.09,14.66,1414.1,159,115.87,20.5,2532.1
05:17:27,54.14,14.66,1414.4,159,115.9,20.5,2532.5
05:17:28,54.13,14.66,1414.6,159,115.92,20.5,2532.8
05:17:29,54.12,14.66,1414.9,159,115.95,20.5,2533.1
05:17:30,54.09,14.66,1415.1,158,115.97,20.5,2533.5
05:17:31,54.04,14.66,1415.4,158,116,20.5,2533.8
05:17:32,54.06,14.66,1415.6,158,116.02,20.5,2534.2
05:17:33,54.16,14.66,1415.8,158,116.05,20.5,2534.5
05:17:34,54.07,14.66,1416.1,158,116.07,20.5,2534.9
05:17:35,54.07,14.65,1416.3,158,116.1,20.5,2535.2
05:17:36,54.1,14.65,1416.6,158,116.12,20.5,2535.5
05:17:37,54.1,14.65,1416.8,159,116.15,20.5,2535.9
05:17:38,54.17,14.65,1417.1,159,116.17,20.5,2536.2
05:17:39,54.21,14.65,1417.3,159,116.2,20.5,2536.6
05:17:40,54.2,14.65,1417.6,159,116.22,20.6,2536.9
05:17:41,54.31,14.65,1417.8,159,116.25,20.5,2537.3
05:17:42,54.31,14.65,1418,159,116.28,20.6,2537.6
05:17:43,54.33,14.65,1418.3,160,116.3,20.6,2537.9
05:17:44,54.34,14.65,1418.5,160,116.33,20.6,2538.3
05:17:45,54.3,14.65,1418.8,160,116.35,20.6,2538.6
05:17:46,54.34,14.65,1419,160,116.38,20.6,2539
05:17:47,54.34,14.65,1419.3,160,116.4,20.6,2539.3
05:17:48,54.36,14.65,1419.5,161,116.43,20.6,2539.7
05:17:49,54.42,14.65,1419.8,161,116.45,20.6,2540
05:17:50,54.37,14.65,1420,161,116.48,20.6,2540.3
05:17:51,54.35,14.65,1420.2,161,116.51,20.6,2540.7
05:17:52,54.29,14.65,1420.5,161,116.53,20.6,2541
05:17:53,54.28,14.65,1420.7,161,116.56,20.6,2541.4
05:17:54,54.12,14.65,1421,161,116.58,20.6,2541.7
05:17:55,54.02,14.65,1421.2,161,116.61,20.6,2542.1
05:17:56,54.19,14.65,1421.5,160,116.63,20.6,2542.4
05:17:57,54.18,14.65,1421.7,160,116.66,20.6,2542.8
05:17:58,54.12,14.65,1421.9,160,116.68,20.6,2543.1
05:17:59,54.23,14.65,1422.2,160,116.71,20.6,2543.4
05:18:00,54.18,14.65,1422.4,160,116.73,20.6,2543.8
05:18:01,54.2,14.65,1422.7,161,116.76,20.6,2544.1
05:18:02,54.28,14.66,1422.9,161,116.79,20.6,2544.5
05:18:03,54.25,14.66,1423.2,161,116.81,20.6,2544.8
05:18:04,54.36,14.66,1423.4,161,116.84,20.6,2545.2
05:18:05,54.42,14.67,1423.7,161,116.86,20.6,2545.5
05:18:06,54.39,14.67,1423.9,161,116.89,20.6,2545.8
05:18:07,54.43,14.67,1424.1,161,116.91,20.6,2546.2
05:18:08,54.38,14.67,1424.4,161,116.94,20.6,2546.5
05:18:09,54.28,14.67,1424.6,161,116.96,20.6,2546.9
05:18:10,54.27,14.67,1424.9,161,116.99,20.6,2547.2
05:18:11,54.18,14.66,1425.1,161,117.02,20.6,2547.6
05:18:12,54.13,14.66,1425.4,161,117.04,20.6,2547.9
05:18:13,54.13,14.66,1425.6,161,117.07,20.6,2548.2
05:18:14,54.11,14.66,1425.9,161,117.09,20.6,2548.6
05:18:15,54.08,14.66,1426.1,161,117.12,20.6,2548.9
05:18:16,54.06,14.65,1426.3,161,117.14,20.6,2549.3
05:18:17,54.06,14.65,1426.6,161,117.17,20.6,2549.6
05:18:18,54.06,14.65,1426.8,161,117.19,20.6,2550
05:18:19,54.03,14.65,1427.1,161,117.22,20.6,2550.3
05:18:20,54.16,14.65,1427.3,161,117.25,20.6,2550.6
05:18:21,54.16,14.65,1427.6,161,117.27,20.6,2551
05:18:22,54.17,14.65,1427.8,161,117.3,20.6,2551.3
05:18:23,54.19,14.64,1428.1,160,117.32,20.6,2551.7
05:18:24,54.15,14.65,1428.3,160,117.35,20.6,2552
05:18:25,54.15,14.65,1428.5,160,117.37,20.6,2552.4
05:18:26,54.13,14.65,1428.8,160,117.4,20.6,2552.7
05:18:27,54.11,14.65,1429,160,117.42,20.6,2553
05:18:28,54.24,14.65,1429.3,160,117.45,20.6,2553.4
05:18:29,54.29,14.65,1429.5,160,117.47,20.6,2553.7
05:18:30,54.25,14.65,1429.8,160,117.5,20.6,2554.1
05:18:31,54.24,14.65,1430,160,117.52,20.6,2554.4
05:18:32,54.28,14.65,1430.3,160,117.55,20.6,2554.8
05:18:33,54.2,14.65,1430.5,160,117.58,20.6,2555.1
05:18:34,54.22,14.65,1430.7,160,117.6,20.6,2555.5
05:18:35,54.23,14.65,1431,160,117.63,20.6,2555.8
05:18:36,54.22,14.65,1431.2,160,117.65,20.6,2556.1
05:18:37,54.28,14.65,1431.5,160,117.68,20.6,2556.5
05:18:38,54.26,14.65,1431.7,160,117.7,20.6,2556.8
05:18:39,54.29,14.65,1432,160,117.73,20.6,2557.2
05:18:40,54.32,14.65,1432.2,160,117.75,20.6,2557.5
05:18:41,54.29,14.65,1432.5,160,117.78,20.6,2557.9
05:18:42,54.42,14.65,1432.7,160,117.81,20.6,2558.2
05:18:43,54.39,14.65,1432.9,160,117.83,20.7,2558.5
05:18:44,54.32,14.65,1433.2,160,117.86,20.7,2558.9
05:18:45,54.38,14.65,1433.4,160,117.88,20.7,2559.2
05:18:46,54.31,14.65,1433.7,160,117.91,20.7,2559.6
05:18:47,54.29,14.64,1433.9,160,117.93,20.7,2559.9
05:18:48,54.32,14.64,1434.2,160,117.96,20.7,2560.3
05:18:49,54.22,14.64,1434.4,160,117.98,20.7,2560.6
05:18:50,54.15,14.64,1434.6,160,118.01,20.7,2561
05:18:51,54.21,14.64,1434.9,160,118.03,20.7,2561.3
05:18:52,54.21,14.65,1435.1,160,118.06,20.7,2561.6
05:18:53,54.18,14.65,1435.4,160,118.08,20.7,2562
05:18:54,54.39,14.65,1435.6,160,118.11,20.7,2562.3
05:18:55,54.39,14.65,1435.9,160,118.13,20.7,2562.7
05:18:56,54.39,14.65,1436.1,160,118.16,20.7,2563
05:18:57,54.39,14.65,1436.4,159,118.19,20.7,2563.4
05:18:58,54.39,14.65,1436.6,160,118.21,20.7,2563.7
05:18:59,54.39,14.65,1436.8,160,118.24,20.7,2564.1
05:19:00,54.39,14.65,1437.1,160,118.26,20.7,2564.4
05:19:01,54.39,14.65,1437.3,160,118.29,20.7,2564.8
05:19:02,54.39,14.65,1437.6,160,118.31,20.7,2565.1
05:19:03,54.39,14.65,1437.8,160,118.34,20.7,2565.4
05:19:04,54.39,14.65,1438.1,160,118.36,20.7,2565.8
05:19:05,54.39,14.65,1438.3,160,118.39,20.7,2566.1
05:19:06,54.39,14.65,1438.6,160,118.41,20.7,2566.5
05:19:07,54.39,14.65,1438.8,160,118.44,20.7,2566.8
05:19:08,54.39,14.65,1439,160,118.46,20.7,2567.2
05:19:09,54.39,14.6,1439.3,159,118.49,20.6,2567.5
05:19:10,54.39,14.6,1439.5,160,118.51,20.7,2567.9
05:19:11,54.39,14.6,1439.8,161,118.54,20.7,2568.2
05:19:12,54.39,14.6,1440,162,118.56,20.6,2568.5
05:19:13,54.39,14.6,1440.3,162,118.59,20.7,2568.9
05:19:14,54.39,14.6,1440.5,162,118.61,20.7,2569.2
05:19:15,54.39,14.6,1440.7,162,118.64,20.7,2569.6
05:19:16,54.39,14.6,1441,162,118.66,20.6,2569.9
05:19:17,54.39,14.6,1441.2,163,118.69,20.7,2570.3
05:19:18,54.29,14.6,1441.4,162,118.71,20.7,2570.6
05:19:19,54.29,14.6,1441.7,162,118.74,20.7,2570.9
05:19:20,54.29,14.6,1441.9,162,118.76,20.7,2571.3
05:19:21,54.29,14.6,1442.1,162,118.79,20.7,2571.6
05:19:22,54.29,14.6,1442.4,162,118.81,20.7,2572
05:19:23,54.29,14.6,1442.6,162,118.83,20.7,2572.3
05:19:24,54.29,14.6,1442.8,162,118.86,20.7,2572.7
05:19:25,54.29,14.6,1443.1,162,118.88,20.7,2573
05:19:26,54.29,14.6,1443.3,162,118.91,20.7,2573.4
05:19:27,54.29,14.6,1443.5,162,118.93,20.8,2573.7
05:19:28,54.29,14.6,1443.8,162,118.96,20.8,2574.1
05:19:29,54.29,14.6,1444,162,118.98,20.8,2574.4
05:19:30,54.29,14.6,1444.2,161,119.01,20.8,2574.8
05:19:31,54.29,14.6,1444.5,160,119.03,20.8,2575.1
05:19:32,54.44,14.6,1444.7,159,119.05,20.8,2575.4
05:19:33,54.53,14.6,1444.9,159,119.08,20.8,2575.8
05:19:34,54.44,14.6,1445.2,159,119.1,20.8,2576.1
05:19:35,54.28,14.6,1445.4,158,119.13,20.8,2576.5
05:19:36,54.23,14.6,1445.6,158,119.15,20.8,2576.8
05:19:37,54.19,14.6,1445.9,159,119.18,20.8,2577.2
05:19:38,54.22,14.6,1446.1,161,119.21,20.8,2577.5
05:19:39,54.21,14.6,1446.4,164,119.23,20.8,2577.9
05:19:40,54.17,14.6,1446.6,166,119.26,20.8,2578.2
05:19:41,54.24,14.6,1446.9,167,119.29,20.8,2578.6
05:19:42,54.27,14.6,1447.1,169,119.32,20.8,2578.9
05:19:43,54.24,14.6,1447.3,171,119.34,20.8,2579.3
05:19:44,54.22,14.6,1447.6,172,119.37,20.8,2579.6
05:19:45,54.27,14.6,1447.8,173,119.4,20.8,2580
05:19:46,54.3,14.6,1448.1,174,119.43,20.8,2580.3
05:19:47,54.25,14.62,1448.3,174,119.46,20.8,2580.6
05:19:48,54.24,14.62,1448.6,175,119.48,20.8,2581
05:19:49,54.19,14.63,1448.8,176,119.51,20.7,2581.3
05:19:50,54.17,14.63,1449,176,119.54,20.7,2581.7
05:19:51,54.18,14.64,1449.3,177,119.57,20.7,2582
05:19:52,54.16,14.64,1449.5,177,119.6,20.7,2582.4
05:19:53,54.21,14.64,1449.8,178,119.63,20.7,2582.7
05:19:54,54.22,14.64,1450,178,119.65,20.7,2583.1
05:19:55,54.21,14.64,1450.3,178,119.68,20.7,2583.4
05:19:56,54.26,14.65,1450.5,178,119.71,20.7,2583.8
05:19:57,54.26,14.65,1450.8,179,119.74,20.7,2584.1
05:19:58,54.22,14.65,1451,179,119.77,20.7,2584.4
05:19:59,54.22,14.65,1451.2,179,119.8,20.7,2584.8
05:20:00,54.24,14.65,1451.5,179,119.82,20.7,2585.1
05:20:01,54.28,14.65,1451.7,179,119.85,20.7,2585.5
05:20:02,54.31,14.65,1452,179,119.88,20.7,2585.8
05:20:03,54.32,14.65,1452.2,179,119.91,20.6,2586.2
05:20:04,54.36,14.65,1452.5,179,119.94,20.7,2586.5
05:20:05,54.25,14.65,1452.7,180,119.97,20.6,2586.9
05:20:06,54.25,14.65,1453,180,119.99,20.6,2587.2
05:20:07,54.29,14.65,1453.2,180,120.02,20.6,2587.5
05:20:08,54.12,14.65,1453.4,180,120.05,20.6,2587.9
05:20:09,54.15,14.65,1453.7,180,120.08,20.5,2588.2
05:20:10,54.22,14.65,1453.9,180,120.11,20.5,2588.6
05:20:11,54.12,14.65,1454.2,180,120.14,20.5,2588.9
05:20:12,54.11,14.65,1454.4,180,120.16,20.5,2589.3
05:20:13,54.08,14.65,1454.7,180,120.19,20.5,2589.6
05:20:14,54.08,14.65,1454.9,180,120.22,20.4,2589.9
05:20:15,54.15,14.65,1455.2,180,120.25,20.4,2590.3
05:20:16,54.12,14.65,1455.4,180,120.28,20.4,2590.6
05:20:17,54.2,14.65,1455.6,180,120.31,20.4,2591
05:20:18,54.26,14.65,1455.9,180,120.33,20.3,2591.3
05:20:19,54.2,14.65,1456.1,180,120.36,20.3,2591.6
05:20:20,54.22,14.65,1456.4,180,120.39,20.3,2592
05:20:21,54.23,14.65,1456.6,180,120.42,20.3,2592.3
05:20:22,54.2,14.65,1456.9,180,120.45,20.3,2592.6
05:20:23,54.26,14.65,1457.1,181,120.48,20.3,2593
05:20:24,54.33,14.65,1457.3,180,120.51,20.3,2593.3
05:20:25,54.28,14.65,1457.6,181,120.53,20.2,2593.7
05:20:26,54.25,14.65,1457.8,181,120.56,20.2,2594
05:20:27,54.24,14.65,1458.1,181,120.59,20.2,2594.3
05:20:28,54.19,14.65,1458.3,181,120.62,20.2,2594.7
05:20:29,54.23,14.65,1458.6,181,120.65,20.2,2595
05:20:30,54.13,14.65,1458.8,181,120.68,20.2,2595.3
05:20:31,54.07,14.65,1459.1,180,120.7,20.1,2595.7
05:20:32,54.15,14.65,1459.3,180,120.73,20.2,2596
05:20:33,54.13,14.65,1459.5,180,120.76,20.1,2596.4
05:20:34,54.18,14.65,1459.8,180,120.79,20.1,2596.7
05:20:35,54.18,14.65,1460,180,120.82,20.1,2597
05:20:36,54.15,14.65,1460.3,180,120.85,20.2,2597.4
05:20:37,54.17,14.65,1460.5,179,120.87,20.1,2597.7
05:20:38,54.15,14.65,1460.8,179,120.9,20.1,2598
05:20:39,54.17,14.65,1461,179,120.93,20.1,2598.4
05:20:40,54.14,14.65,1461.3,179,120.96,20.2,2598.7
05:20:41,54.17,14.65,1461.5,179,120.99,20.1,2599
05:20:42,54.24,14.65,1461.7,179,121.01,20.2,2599.4
05:20:43,54.24,14.66,1462,179,121.04,20.2,2599.7
05:20:44,54.21,14.66,1462.2,179,121.07,20.2,2600
05:20:45,54.19,14.66,1462.5,179,121.1,20.2,2600.4
05:20:46,54.21,14.66,1462.7,179,121.13,20.2,2600.7
05:20:47,54.24,14.66,1463,179,121.16,20.2,2601.1
05:20:48,54.19,14.66,1463.2,179,121.18,20.2,2601.4
05:20:49,54.23,14.66,1463.5,179,121.21,20.2,2601.7
05:20:50,54.19,14.66,1463.7,179,121.24,20.3,2602.1
05:20:51,54.1,14.66,1463.9,179,121.27,20.3,2602.4
05:20:52,54.14,14.66,1464.2,179,121.3,20.3,2602.7
05:20:53,54.06,14.66,1464.4,179,121.33,20.3,2603.1
05:20:54,54.03,14.66,1464.7,179,121.35,20.3,2603.4
05:20:55,54.07,14.66,1464.9,179,121.38,20.3,2603.8
05:20:56,54.17,14.66,1465.2,179,121.41,20.4,2604.1
05:20:57,54.17,14.67,1465.4,179,121.44,20.3,2604.4
05:20:58,54.25,14.67,1465.7,179,121.47,20.4,2604.8
05:20:59,54.23,14.67,1465.9,179,121.5,20.4,2605.1
05:21:00,54.2,14.67,1466.1,179,121.52,20.4,2605.5
05:21:01,54.25,14.67,1466.4,179,121.55,20.4,2605.8
05:21:02,54.19,14.68,1466.6,178,121.58,20.4,2606.1
05:21:03,54.22,14.68,1466.9,178,121.61,20.3,2606.5
05:21:04,54.17,14.68,1467.1,178,121.64,20.4,2606.8
05:21:05,54.17,14.68,1467.4,178,121.66,20.3,2607.2
05:21:06,54.2,14.69,1467.6,178,121.69,20.3,2607.5
05:21:07,54.12,14.69,1467.9,178,121.72,20.3,2607.8
05:21:08,54.07,14.69,1468.1,178,121.75,20.3,2608.2
05:21:09,53.98,14.69,1468.3,178,121.78,20.3,2608.5
05:21:10,53.94,14.69,1468.6,178,121.8,20.3,2608.8
05:21:11,53.99,14.69,1468.8,178,121.83,20.3,2609.2
05:21:12,53.91,14.69,1469.1,178,121.86,20.3,2609.5
05:21:13,53.88,14.69,1469.3,178,121.89,20.3,2609.9
05:21:14,53.97,14.68,1469.6,179,121.92,20.3,2610.2
05:21:15,53.93,14.69,1469.8,179,121.95,20.3,2610.5
05:21:16,53.96,14.69,1470.1,179,121.97,20.3,2610.9
05:21:17,53.94,14.68,1470.3,179,122,20.3,2611.2
05:21:18,53.99,14.68,1470.5,179,122.03,20.3,2611.6
05:21:19,54.05,14.68,1470.8,179,122.06,20.3,2611.9
05:21:20,54.05,14.68,1471,179,122.09,20.3,2612.2
05:21:21,54.09,14.67,1471.3,179,122.12,20.4,2612.6
05:21:22,54.05,14.67,1471.5,179,122.14,20.4,2612.9
05:21:23,54.06,14.67,1471.8,179,122.17,20.4,2613.3
05:21:24,54.07,14.66,1472,179,122.2,20.4,2613.6
05:21:25,54.07,14.66,1472.3,179,122.23,20.4,2613.9
05:21:26,54.08,14.66,1472.5,179,122.26,20.4,2614.3
05:21:27,54.04,14.66,1472.7,179,122.28,20.4,2614.6
05:21:28,54.11,14.66,1473,179,122.31,20.4,2615
05:21:29,54.1,14.66,1473.2,179,122.34,20.4,2615.3
05:21:30,54,14.66,1473.5,179,122.37,20.4,2615.6
05:21:31,54.01,14.67,1473.7,178,122.4,20.4,2616
05:21:32,53.96,14.67,1474,178,122.43,20.4,2616.3
05:21:33,53.85,14.67,1474.2,178,122.45,20.4,2616.7
05:21:34,53.87,14.67,1474.5,178,122.48,20.4,2617
05:21:35,53.92,14.67,1474.7,178,122.51,20.4,2617.3
05:21:36,53.86,14.67,1474.9,179,122.54,20.4,2617.7
05:21:37,53.93,14.68,1475.2,179,122.57,20.3,2618
05:21:38,53.95,14.68,1475.4,179,122.6,20.4,2618.4
05:21:39,53.89,14.67,1475.7,179,122.62,20.3,2618.7
05:21:40,53.93,14.67,1475.9,179,122.65,20.4,2619
05:21:41,53.92,14.67,1476.2,179,122.68,20.3,2619.4
05:21:42,53.88,14.67,1476.4,180,122.71,20.3,2619.7
05:21:43,54.04,14.67,1476.7,180,122.74,20.3,2620
05:21:44,53.98,14.66,1476.9,180,122.77,20.3,2620.4
05:21:45,54,14.66,1477.1,180,122.79,20.3,2620.7
05:21:46,54.07,14.66,1477.4,180,122.82,20.3,2621.1
05:21:47,53.97,14.66,1477.6,180,122.85,20.3,2621.4
05:21:48,53.99,14.66,1477.9,180,122.88,20.3,2621.7
05:21:49,53.97,14.66,1478.1,180,122.91,20.3,2622.1
05:21:50,53.91,14.66,1478.4,180,122.94,20.3,2622.4
05:21:51,54.03,14.66,1478.6,180,122.97,20.3,2622.8
05:21:52,54.05,14.66,1478.9,180,122.99,20.3,2623.1
05:21:53,53.94,14.66,1479.1,180,123.02,20.3,2623.4
05:21:54,53.94,14.66,1479.3,180,123.05,20.3,2623.8
05:21:55,53.88,14.66,1479.6,180,123.08,20.3,2624.1
05:21:56,53.94,14.66,1479.8,180,123.11,20.3,2624.4
05:21:57,53.98,14.66,1480.1,180,123.14,20.3,2624.8
05:21:58,53.92,14.66,1480.3,180,123.16,20.3,2625.1
05:21:59,53.99,14.66,1480.6,180,123.19,20.3,2625.5
05:22:00,54.06,14.66,1480.8,180,123.22,20.3,2625.8
05:22:01,53.95,14.66,1481.1,180,123.25,20.3,2626.1
05:22:02,53.94,14.66,1481.3,180,123.28,20.3,2626.5
05:22:03,53.91,14.66,1481.5,180,123.31,20.3,2626.8
05:22:04,53.91,14.66,1481.8,180,123.33,20.3,2627.2
05:22:05,53.92,14.66,1482,180,123.36,20.3,2627.5
05:22:06,53.93,14.65,1482.3,180,123.39,20.3,2627.8
05:22:07,53.95,14.65,1482.5,181,123.42,20.3,2628.2
05:22:08,53.99,14.65,1482.8,181,123.45,20.3,2628.5
05:22:09,53.94,14.65,1483,181,123.48,20.3,2628.8
05:22:10,53.89,14.65,1483.3,181,123.51,20.3,2629.2
05:22:11,53.94,14.65,1483.5,181,123.53,20.3,2629.5
05:22:12,53.89,14.65,1483.7,181,123.56,20.3,2629.9
05:22:13,53.82,14.65,1484,181,123.59,20.3,2630.2
05:22:14,54.01,14.65,1484.2,181,123.62,20.3,2630.5
05:22:15,54.03,14.64,1484.5,181,123.65,20.3,2630.9
05:22:16,53.97,14.64,1484.7,181,123.68,20.3,2631.2
05:22:17,54.02,14.64,1485,181,123.71,20.3,2631.5
05:22:18,53.95,14.63,1485.2,181,123.73,20.3,2631.9
