时间,施工压力,施工排量,阶段液量,总液量,砂浓度,阶段砂量,砂总量,混砂1液添3
HH:mm:ss,MPa,m3/min,m3,m3,kg/m3,t,t,L/min
18:49:46,83.7,15.9,57.9,2163.3,142,7.2,204.4,32.35
18:49:47,83.7,15.9,58.2,2163.6,144.1,7.2,204.4,32.2
18:49:48,83.7,15.9,0,2163.9,145.2,0,204.5,32.19
18:49:49,83.7,15.9,0.3,2164.1,146,0,204.5,32.1
18:49:50,83.7,15.8,0.5,2164.4,146.6,0.1,204.5,32.58
18:49:51,83.7,15.9,0.8,2164.6,146.9,0.1,204.6,32.16
18:49:52,83.7,15.9,1.1,2164.9,147.3,0.1,204.6,31.95
18:49:53,83.7,15.9,1.3,2165.2,147.4,0.2,204.7,32.1
18:49:54,83.7,16,1.6,2165.4,147.4,0.2,204.7,31.98
18:49:55,83.7,16,1.9,2165.7,148,0.3,204.7,32.18
18:49:56,83.7,16,2.1,2166,148.2,0.3,204.8,32.3
18:49:57,83.7,16,2.4,2166.2,148.5,0.3,204.8,32.67
18:49:58,83.7,16,2.7,2166.5,148.5,0.4,204.8,31.88
18:49:59,83.7,16,2.9,2166.8,148.5,0.4,204.9,32.4
18:50:00,83.7,16,3.2,2167,148.7,0.4,204.9,32.06
18:50:01,83.7,16,3.5,2167.3,148.4,0.5,205,32.81
18:50:02,83.7,16,3.7,2167.6,148.5,0.5,205,32.44
18:50:03,83.8,16,4,2167.8,148.5,0.6,205,31.95
18:50:04,83.8,16,4.3,2168.1,148.4,0.6,205.1,32.41
18:50:05,83.7,16,4.5,2168.4,148.4,0.6,205.1,31.84
18:50:06,83.7,16,4.8,2168.6,148.2,0.7,205.1,31.68
18:50:07,83.7,16,5.1,2168.9,148.3,0.7,205.2,31.78
18:50:08,83.7,16,5.3,2169.2,148.4,0.7,205.2,32.5
18:50:09,83.7,16,5.6,2169.4,148.3,0.8,205.3,32.3
18:50:10,83.7,16,5.8,2169.7,148.3,0.8,205.3,32.22
18:50:11,83.7,15.9,6.1,2170,148.4,0.9,205.3,32.16
18:50:12,83.7,15.9,6.4,2170.2,148.7,0.9,205.4,31.87
18:50:13,83.6,15.8,6.6,2170.5,149.1,0.9,205.4,32.37
18:50:14,83.7,15.8,6.9,2170.8,149.2,1,205.4,32.08
18:50:15,83.7,15.8,7.2,2171,149.5,1,205.5,32.36
18:50:16,83.7,15.8,7.4,2171.3,149.4,1,205.5,32.26
18:50:17,83.7,15.8,7.7,2171.6,149.4,1.1,205.6,32.65
18:50:18,83.7,15.9,8,2171.8,149.7,1.1,205.6,32
18:50:19,83.7,15.9,8.2,2172.1,149.8,1.2,205.6,32.22
18:50:20,83.6,15.9,8.5,2172.3,150.1,1.2,205.7,32.2
18:50:21,83.6,15.9,8.8,2172.6,150.2,1.2,205.7,31.84
18:50:22,83.7,16,9,2172.9,150.4,1.3,205.7,31.84
18:50:23,83.7,16,9.3,2173.1,150.4,1.3,205.8,31.79
18:50:24,83.7,16,9.6,2173.4,150.5,1.3,205.8,32.38
18:50:25,83.6,16,9.8,2173.7,150.7,1.4,205.9,32.35
18:50:26,83.7,16,10.1,2173.9,150.8,1.4,205.9,31.98
18:50:27,83.7,16,10.4,2174.2,150.9,1.5,205.9,31.9
18:50:28,83.7,16,10.6,2174.5,150.6,1.5,206,32.29
18:50:29,83.7,16,10.9,2174.7,150.8,1.5,206,32.1
18:50:30,83.7,16,11.2,2175,150.8,1.6,206,32.17
18:50:31,83.7,16,11.4,2175.3,150.7,1.6,206.1,32.03
18:50:32,83.6,16,11.7,2175.5,150.8,1.6,206.1,32.01
18:50:33,83.6,16,12,2175.8,150.7,1.7,206.2,31.98
18:50:34,83.6,16,12.2,2176.1,151,1.7,206.2,31.75
18:50:35,83.6,16,12.5,2176.3,151,1.8,206.2,32.45
18:50:36,83.6,15.9,12.8,2176.6,151,1.8,206.3,32.31
18:50:37,83.6,15.9,13,2176.9,150.6,1.8,206.3,32.14
18:50:38,83.7,15.9,13.3,2177.1,150.5,1.9,206.3,31.89
18:50:39,83.7,15.9,13.6,2177.4,150.4,1.9,206.4,31.83
18:50:40,83.6,15.9,13.8,2177.7,150.3,1.9,206.4,32.07
18:50:41,83.7,15.9,14.1,2177.9,150.5,2,206.5,32.3
18:50:42,83.7,15.9,14.3,2178.2,150.4,2,206.5,32.65
18:50:43,83.6,15.9,14.6,2178.5,150.6,2.1,206.5,32.17
18:50:44,83.6,15.9,14.9,2178.7,150.6,2.1,206.6,32.33
18:50:45,83.7,16,15.1,2179,150.6,2.1,206.6,32.11
18:50:46,83.6,16,15.4,2179.3,150.7,2.2,206.6,32.26
18:50:47,83.6,16,15.7,2179.5,150.5,2.2,206.7,32.29
18:50:48,83.6,16,15.9,2179.8,150.6,2.2,206.7,32.2
18:50:49,83.6,16,16.2,2180.1,150.6,2.3,206.8,31.85
18:50:50,83.6,16,16.5,2180.3,150.8,2.3,206.8,31.89
18:50:51,83.6,15.9,16.7,2180.6,150.7,2.4,206.8,32.08
18:50:52,83.6,15.9,17,2180.9,150.7,2.4,206.9,32.15
18:50:53,83.6,15.9,17.3,2181.1,150.9,2.4,206.9,32.05
18:50:54,83.6,15.9,17.5,2181.4,150.6,2.5,206.9,31.94
18:50:55,83.6,15.9,17.8,2181.7,150.5,2.5,207,32.19
18:50:56,83.6,15.9,18.1,2181.9,150.2,2.6,207,32.15
18:50:57,83.6,16,18.3,2182.2,150.2,2.6,207.1,32
18:50:58,83.6,16,18.6,2182.5,150.3,2.6,207.1,32.02
18:50:59,83.6,16,18.9,2182.7,150.8,2.7,207.1,31.95
18:51:00,83.6,16.1,19.1,2183,151.2,2.7,207.2,32.58
18:51:01,83.5,16,19.4,2183.3,151,2.7,207.2,32.14
18:51:02,83.5,16,19.7,2183.5,151.1,2.8,207.3,32.03
18:51:03,83.5,16,19.9,2183.8,151,2.8,207.3,31.46
18:51:04,83.5,16,20.2,2184.1,151.1,2.9,207.3,31.9
18:51:05,83.5,16,20.5,2184.3,151,2.9,207.4,32.1
18:51:06,83.5,16,20.7,2184.6,150.8,2.9,207.4,32.12
18:51:07,83.5,16,21,2184.9,150.9,3,207.4,32.09
18:51:08,83.5,16,21.3,2185.1,151.1,3,207.5,31.98
18:51:09,83.6,15.9,21.5,2185.4,151.1,3,207.5,32.09
18:51:10,83.6,15.9,21.8,2185.7,150.6,3.1,207.6,32.47
18:51:11,83.6,15.9,22.1,2185.9,150.3,3.1,207.6,32.02
18:51:12,83.6,15.9,22.3,2186.2,150.3,3.2,207.6,32.13
18:51:13,83.5,15.9,22.6,2186.4,150.5,3.2,207.7,32.31
18:51:14,83.5,15.9,22.9,2186.7,150.6,3.2,207.7,31.76
18:51:15,83.5,15.9,23.1,2187,150.4,3.3,207.7,31.79
18:51:16,83.5,15.9,23.4,2187.2,150.6,3.3,207.8,32.04
18:51:17,83.5,15.9,23.7,2187.5,150.5,3.3,207.8,31.75
18:51:18,83.5,15.9,23.9,2187.8,150.8,3.4,207.9,32.28
18:51:19,83.5,15.9,24.2,2188,150.7,3.4,207.9,31.83
18:51:20,83.5,15.9,24.4,2188.3,150.4,3.5,207.9,32.24
18:51:21,83.5,15.9,24.7,2188.6,150.5,3.5,208,32.11
18:51:22,83.5,15.9,25,2188.8,150.6,3.5,208,31.88
18:51:23,83.5,15.9,25.2,2189.1,150.8,3.6,208,31.65
18:51:24,83.5,16,25.5,2189.4,150.7,3.6,208.1,31.97
18:51:25,83.5,16,25.8,2189.6,150.5,3.6,208.1,32.33
18:51:26,83.5,16,26,2189.9,150.6,3.7,208.2,32.08
18:51:27,83.5,16,26.3,2190.2,150.8,3.7,208.2,32.1
18:51:28,83.4,16,26.6,2190.4,150.8,3.8,208.2,32.11
18:51:29,83.4,16,26.8,2190.7,150.7,3.8,208.3,32.01
18:51:30,83.4,16,27.1,2191,150.8,3.8,208.3,31.83
18:51:31,83.4,16,27.4,2191.2,150.7,3.9,208.3,32.34
18:51:32,83.4,16,27.6,2191.5,150.8,3.9,208.4,32.31
18:51:33,83.4,16,27.9,2191.8,150.7,3.9,208.4,32.25
18:51:34,83.5,16,28.2,2192,150.5,4,208.5,32.34
18:51:35,83.4,16.1,28.4,2192.3,150.6,4,208.5,32.21
18:51:36,83.5,16.1,28.7,2192.6,150.8,4.1,208.5,32.21
18:51:37,83.4,16.1,29,2192.8,151.1,4.1,208.6,31.81
18:51:38,83.4,16.1,29.2,2193.1,151.1,4.1,208.6,32.12
18:51:39,83.4,16,29.5,2193.4,151.2,4.2,208.6,32.25
18:51:40,83.4,16,29.8,2193.6,150.9,4.2,208.7,32.13
18:51:41,83.4,16,30,2193.9,150.9,4.3,208.7,32.08
18:51:42,83.4,16,30.3,2194.2,150.8,4.3,208.8,32.15
18:51:43,83.4,16,30.6,2194.4,150.7,4.3,208.8,31.72
18:51:44,83.4,16,30.8,2194.7,150.8,4.4,208.8,31.95
18:51:45,83.4,16,31.1,2195,150.8,4.4,208.9,31.85
18:51:46,83.4,16,31.4,2195.2,151.1,4.4,208.9,31.82
18:51:47,83.4,15.9,31.6,2195.5,150.7,4.5,209,32.38
18:51:48,83.4,15.9,31.9,2195.8,150.6,4.5,209,32.04
18:51:49,83.4,15.9,32.2,2196,150.6,4.6,209,32.07
18:51:50,83.4,16,32.4,2196.3,150.5,4.6,209.1,32
18:51:51,83.5,16,32.7,2196.6,150.6,4.6,209.1,31.98
18:51:52,83.5,16,33,2196.8,150.5,4.7,209.1,31.93
18:51:53,83.4,16,33.2,2197.1,150.9,4.7,209.2,31.85
18:51:54,83.4,15.9,33.5,2197.4,150.8,4.7,209.2,32.26
18:51:55,83.4,15.9,33.8,2197.6,150.7,4.8,209.3,32.04
18:51:56,83.4,15.9,34,2197.9,150.6,4.8,209.3,32.11
18:51:57,83.3,15.9,34.3,2198.2,150.6,4.9,209.3,31.84
18:51:58,83.3,15.9,34.6,2198.4,150.8,4.9,209.4,31.93
18:51:59,83.3,15.9,34.8,2198.7,150.4,4.9,209.4,31.79
18:52:00,83.3,15.9,35.1,2199,150.4,5,209.4,31.81
18:52:01,83.3,15.9,35.4,2199.2,150.3,5,209.5,32.06
18:52:02,83.3,15.9,35.6,2199.5,150.3,5,209.5,32.37
18:52:03,83.3,16,35.9,2199.7,150.6,5.1,209.6,32.76
18:52:04,83.3,16,36.2,2200,150.7,5.1,209.6,32.2
18:52:05,83.3,16,36.4,2200.3,150.8,5.2,209.6,32.14
18:52:06,83.3,16,36.7,2200.5,150.5,5.2,209.7,31.79
18:52:07,83.4,16,37,2200.8,150.6,5.2,209.7,32.23
18:52:08,83.4,16,37.2,2201.1,150.9,5.3,209.7,32.29
18:52:09,83.4,16,37.5,2201.3,151.2,5.3,209.8,32.02
18:52:10,83.3,16,37.8,2201.6,151,5.3,209.8,32.15
18:52:11,83.3,16,38,2201.9,150.7,5.4,209.9,32.1
18:52:12,83.3,16,38.3,2202.1,150.7,5.4,209.9,32.16
18:52:13,83.3,16,38.6,2202.4,150.6,5.5,209.9,32.14
18:52:14,83.3,16,38.8,2202.7,150.8,5.5,210,32.1
18:52:15,83.4,16,39.1,2202.9,150.7,5.5,210,32.07
18:52:16,83.4,16,39.4,2203.2,150.7,5.6,210,32.04
18:52:17,83.4,16,39.6,2203.5,150.8,5.6,210.1,32.14
18:52:18,83.4,16,39.9,2203.7,150.9,5.7,210.1,32.38
18:52:19,83.4,16,40.2,2204,150.9,5.7,210.2,32.12
18:52:20,83.4,16,40.4,2204.3,150.7,5.7,210.2,31.68
18:52:21,83.4,15.9,40.7,2204.5,150.8,5.8,210.2,31.95
18:52:22,83.4,15.9,41,2204.8,150.7,5.8,210.3,32.12
18:52:23,83.4,15.9,41.2,2205.1,150.8,5.8,210.3,31.95
18:52:24,83.4,15.9,41.5,2205.3,150.7,5.9,210.3,31.72
18:52:25,83.4,15.9,41.8,2205.6,150.5,5.9,210.4,31.98
18:52:26,83.4,15.9,42,2205.9,150.4,6,210.4,31.88
18:52:27,83.4,15.9,42.3,2206.1,150.5,6,210.5,31.69
18:52:28,83.4,15.9,42.5,2206.4,150.7,6,210.5,31.84
18:52:29,83.4,15.9,42.8,2206.7,150.6,6.1,210.5,31.71
18:52:30,83.4,15.9,43.1,2206.9,150.4,6.1,210.6,32.03
18:52:31,83.4,16,43.3,2207.2,150.5,6.1,210.6,32.22
18:52:32,83.4,16,43.6,2207.5,150.5,6.2,210.7,32.15
18:52:33,83.4,16,43.9,2207.7,150.7,6.2,210.7,32.19
18:52:34,83.4,15.9,44.1,2208,150.6,6.3,210.7,32.45
18:52:35,83.4,15.9,44.4,2208.3,150.7,6.3,210.8,32.31
18:52:36,83.4,15.9,44.7,2208.5,150.8,6.3,210.8,31.95
18:52:37,83.4,15.8,44.9,2208.8,150.9,6.4,210.8,31.99
18:52:38,83.4,15.8,45.2,2209.1,150.5,6.4,210.9,32.24
18:52:39,83.4,15.8,45.5,2209.3,150.2,6.4,210.9,32.63
18:52:40,83.4,15.8,45.7,2209.6,150.2,6.5,211,32.3
18:52:41,83.4,15.8,46,2209.8,149.9,6.5,211,32.09
18:52:42,83.5,15.8,46.3,2210.1,150.1,6.6,211,32.19
18:52:43,83.4,15.8,46.5,2210.4,150.3,6.6,211.1,32.27
18:52:44,83.4,15.8,46.8,2210.6,150.3,6.6,211.1,32.32
18:52:45,83.5,15.8,47,2210.9,150.3,6.7,211.1,32.37
18:52:46,83.5,15.8,47.3,2211.2,150.1,6.7,211.2,32.23
18:52:47,83.5,15.8,47.6,2211.4,150.2,6.7,211.2,32.05
18:52:48,83.5,15.8,47.8,2211.7,150.2,6.8,211.2,32.25
18:52:49,83.5,15.8,48.1,2212,150.1,6.8,211.3,32.14
18:52:50,83.5,15.8,48.4,2212.2,150.2,6.9,211.3,32.02
18:52:51,83.5,15.8,48.6,2212.5,150.1,6.9,211.4,32.14
18:52:52,83.4,15.8,48.9,2212.7,150.2,6.9,211.4,31.96
18:52:53,83.5,15.9,49.2,2213,150.2,7,211.4,31.92
18:52:54,83.5,15.9,49.4,2213.3,150.1,7,211.5,31.89
18:52:55,83.5,15.9,49.7,2213.5,150.2,7,211.5,32.18
18:52:56,83.5,15.9,49.9,2213.8,150,7.1,211.5,32.11
18:52:57,83.5,15.9,50.2,2214.1,150.2,7.1,211.6,32.19
18:52:58,83.5,15.9,50.5,2214.3,150.3,7.2,211.6,31.8
18:52:59,83.5,15.9,50.7,2214.6,150.1,7.2,211.7,31.9
18:53:00,83.6,16,51,2214.9,150.4,7.2,211.7,32.22
18:53:01,83.6,16,51.3,2215.1,150.5,7.3,211.7,32.11
18:53:02,83.6,16,51.5,2215.4,150.8,7.3,211.8,31.95
18:53:03,83.6,15.9,51.8,2215.7,150.9,7.3,211.8,31.48
18:53:04,83.6,15.9,52.1,2215.9,150.8,7.4,211.9,31.72
18:53:05,83.6,15.9,52.3,2216.2,150.5,7.4,211.9,31.88
18:53:06,83.6,15.9,52.6,2216.5,150.5,7.5,211.9,32.2
18:53:07,83.6,15.9,52.9,2216.7,150.8,7.5,212,32.02
18:53:08,83.6,15.9,53.1,2217,150.9,7.5,212,32.07
18:53:09,83.6,15.9,53.4,2217.3,151,7.6,212,32.2
18:53:10,83.6,16,53.7,2217.5,150.9,7.6,212.1,32.01
18:53:11,83.6,15.9,53.9,2217.8,151,7.6,212.1,31.87
18:53:12,83.6,16,54.2,2218.1,150.9,7.7,212.2,31.71
18:53:13,83.7,15.9,54.5,2218.3,150.7,7.7,212.2,31.77
18:53:14,83.6,15.9,54.7,2218.6,150.8,7.8,212.2,31.93
18:53:15,83.6,15.9,55,2218.8,150.3,7.8,212.3,32.19
18:53:16,83.6,16,55.3,2219.1,150.4,7.8,212.3,32.25
18:53:17,83.6,16,55.5,2219.4,150.4,7.9,212.3,32.06
18:53:18,83.6,16,55.8,2219.6,150.5,7.9,212.4,31.97
18:53:19,83.6,15.9,56.1,2219.9,150.8,7.9,212.4,31.88
18:53:20,83.6,15.9,56.3,2220.2,150.5,8,212.5,31.85
18:53:21,83.6,15.9,56.6,2220.4,150.5,8,212.5,31.95
18:53:22,83.6,15.9,56.9,2220.7,150.4,8.1,212.5,32.22
18:53:23,83.7,15.9,57.1,2221,150.3,8.1,212.6,32.1
18:53:24,83.7,15.9,57.4,2221.2,150.4,8.1,212.6,32.04
18:53:25,83.7,15.9,57.6,2221.5,150.3,8.2,212.6,32.1
18:53:26,83.7,15.9,57.9,2221.8,150.4,8.2,212.7,32.35
18:53:27,83.7,15.9,58.2,2222,150.4,8.2,212.7,32.26
18:53:28,83.7,15.8,58.4,2222.3,150.3,8.3,212.8,32.18
18:53:29,83.7,15.8,58.7,2222.6,150.2,8.3,212.8,32.38
18:53:30,83.6,15.9,59,2222.8,150.2,8.4,212.8,32.19
18:53:31,83.7,15.9,59.2,2223.1,150.3,8.4,212.9,32.45
18:53:32,83.7,15.9,59.5,2223.4,150.4,8.4,212.9,31.88
18:53:33,83.7,15.9,59.8,2223.6,150.5,8.5,212.9,32.15
18:53:34,83.7,16,60,2223.9,150.3,8.5,213,31.27
18:53:35,83.7,16,60.3,2224.2,150.6,8.5,213,31.79
18:53:36,83.7,16,60.6,2224.4,150.9,8.6,213.1,32.26
18:53:37,83.7,16,60.8,2224.7,150.7,8.6,213.1,31.54
18:53:38,83.7,16,61.1,2225,150.8,8.7,213.1,31.96
18:53:39,83.7,15.9,61.4,2225.2,150.9,8.7,213.2,31.73
18:53:40,83.7,15.9,61.6,2225.5,150.9,8.7,213.2,32.18
18:53:41,83.7,15.9,61.9,2225.7,150.5,8.8,213.2,32.07
18:53:42,83.7,16,62.2,2226,150.6,8.8,213.3,32.07
18:53:43,83.7,16,62.4,2226.3,150.8,8.8,213.3,32.29
18:53:44,83.7,16,62.7,2226.5,150.9,8.9,213.4,32.21
18:53:45,83.7,16,63,2226.8,150.9,8.9,213.4,31.93
18:53:46,83.7,16,63.2,2227.1,150.7,9,213.4,31.47
18:53:47,83.7,16,63.5,2227.3,150.7,9,213.5,32.21
18:53:48,83.7,16,63.8,2227.6,150.5,9,213.5,32.13
18:53:49,83.7,16,64,2227.9,150.6,9.1,213.5,32.41
18:53:50,83.7,16,64.3,2228.1,150.5,9.1,213.6,31.97
18:53:51,83.7,16,64.6,2228.4,150.5,9.1,213.6,31.88
18:53:52,83.7,16,64.8,2228.7,150.5,9.2,213.7,31.45
18:53:53,83.7,16,65.1,2228.9,150.6,9.2,213.7,31.88
18:53:54,83.7,16,65.4,2229.2,150.8,9.3,213.7,32.03
18:53:55,83.7,16,65.6,2229.5,150.7,9.3,213.8,31.76
18:53:56,83.7,16,65.9,2229.7,150.7,9.3,213.8,32.08
18:53:57,83.7,16,66.2,2230,150.6,9.4,213.8,31.96
18:53:58,83.7,15.9,66.4,2230.3,150.7,9.4,213.9,32.4
18:53:59,83.7,15.9,66.7,2230.5,150.6,9.5,213.9,32.17
18:54:00,83.7,15.9,67,2230.8,150.4,9.5,214,32.05
18:54:01,83.7,15.9,67.2,2231.1,150.6,9.5,214,32.35
18:54:02,83.7,15.9,67.5,2231.3,150.4,9.6,214,32.05
18:54:03,83.7,16,67.8,2231.6,150.6,9.6,214.1,31.71
18:54:04,83.7,16,68,2231.9,150.7,9.6,214.1,32.07
18:54:05,83.7,16,68.3,2232.1,150.5,9.7,214.2,32
18:54:06,83.8,16,68.6,2232.4,150.6,9.7,214.2,31.83
18:54:07,83.7,16,68.8,2232.7,150.5,9.8,214.2,32.13
18:54:08,83.7,16,69.1,2232.9,150.8,9.8,214.3,31.48
18:54:09,83.7,16,69.4,2233.2,150.7,9.8,214.3,31.97
18:54:10,83.7,16,69.6,2233.5,150.7,9.9,214.3,31.72
18:54:11,83.7,16.1,69.9,2233.7,150.7,9.9,214.4,32.12
18:54:12,83.7,16.1,70.2,2234,150.8,9.9,214.4,32.05
18:54:13,83.7,16.1,70.4,2234.3,150.8,10,214.5,31.94
18:54:14,83.7,16.1,70.7,2234.5,150.8,10,214.5,32.2
18:54:15,83.8,16.1,71,2234.8,151,10.1,214.5,31.79
18:54:16,83.7,16,71.2,2235.1,151.2,10.1,214.6,32.43
18:54:17,83.8,16,71.5,2235.3,151.2,10.1,214.6,31.52
18:54:18,83.8,15.9,71.8,2235.6,151.5,10.2,214.6,32.48
18:54:19,83.7,15.9,72,2235.9,150.9,10.2,214.7,31.89
18:54:20,83.8,15.9,72.3,2236.1,150.7,10.2,214.7,32.13
18:54:21,83.8,15.9,72.6,2236.4,150.7,10.3,214.8,31.57
18:54:22,83.8,16,72.8,2236.7,150.6,10.3,214.8,32.03
18:54:23,83.8,16,73.1,2236.9,150.7,10.4,214.8,32.85
18:54:24,83.7,15.9,73.4,2237.2,150.6,10.4,214.9,32.07
18:54:25,83.8,15.9,73.6,2237.5,150.8,10.4,214.9,32.65
18:54:26,83.8,15.9,73.9,2237.7,150.7,10.5,214.9,32.17
18:54:27,83.8,15.9,74.1,2238,150.5,10.5,215,32.37
18:54:28,83.7,16,74.4,2238.3,150.4,10.5,215,32.1
18:54:29,83.7,16,74.7,2238.5,150.2,10.6,215.1,31.95
18:54:30,83.7,16,74.9,2238.8,150.6,10.6,215.1,32.34
18:54:31,83.7,16,75.2,2239.1,150.8,10.7,215.1,32.07
18:54:32,83.8,15.9,75.5,2239.3,151.1,10.7,215.2,32.13
18:54:33,83.8,15.9,75.7,2239.6,151,10.7,215.2,31.49
18:54:34,83.7,15.9,76,2239.9,151,10.8,215.2,32.34
18:54:35,83.7,15.8,76.3,2240.1,151.1,10.8,215.3,31.93
18:54:36,83.7,15.8,76.5,2240.4,150.9,10.9,215.3,32.02
18:54:37,83.7,15.8,76.8,2240.7,150.5,10.9,215.4,31.68
18:54:38,83.7,15.8,77.1,2240.9,150.1,10.9,215.4,32.28
18:54:39,83.7,15.9,77.3,2241.2,150,11,215.4,31.59
18:54:40,83.7,15.9,77.6,2241.4,150.2,11,215.5,31.75
18:54:41,83.7,15.9,77.9,2241.7,150.5,11,215.5,31.8
18:54:42,83.7,16,78.1,2242,150.5,11.1,215.5,31.18
18:54:43,83.7,15.9,78.4,2242.2,150.5,11.1,215.6,32.05
18:54:44,83.7,15.9,78.7,2242.5,150.8,11.2,215.6,31.88
18:54:45,83.7,15.9,78.9,2242.8,150.8,11.2,215.7,31.96
18:54:46,83.7,15.9,79.2,2243,150.7,11.2,215.7,31.71
18:54:47,83.8,15.9,79.4,2243.3,150.4,11.3,215.7,32.02
18:54:48,83.8,15.9,79.7,2243.6,150.2,11.3,215.8,31.95
18:54:49,83.8,16,80,2243.8,150.5,11.3,215.8,31.83
18:54:50,83.8,16,80.2,2244.1,150.5,11.4,215.9,32.1
18:54:51,83.7,16,80.5,2244.4,150.6,11.4,215.9,31.76
18:54:52,83.7,16,80.8,2244.6,150.5,11.5,215.9,32.06
18:54:53,83.7,16,81,2244.9,150.7,11.5,216,32.04
18:54:54,83.7,16,81.3,2245.2,151,11.5,216,32.16
18:54:55,83.7,16,81.6,2245.4,151.1,11.6,216,31.78
18:54:56,83.8,15.9,81.8,2245.7,151.2,11.6,216.1,31.74
18:54:57,83.8,15.9,82.1,2246,150.8,11.6,216.1,32
18:54:58,83.7,15.9,82.4,2246.2,150.4,11.7,216.2,31.82
18:54:59,83.7,15.9,82.6,2246.5,150.5,11.7,216.2,32.33
18:55:00,83.7,15.9,82.9,2246.8,150.8,11.8,216.2,31.79
18:55:01,83.7,15.8,83.2,2247,150.8,11.8,216.3,32.28
18:55:02,83.7,15.8,83.4,2247.3,150.5,11.8,216.3,31.46
18:55:03,83.7,15.8,83.7,2247.6,150.5,11.9,216.3,32.26
18:55:04,83.8,15.8,84,2247.8,150.4,11.9,216.4,31.94
18:55:05,83.8,15.8,84.2,2248.1,150.6,11.9,216.4,32.38
18:55:06,83.7,15.8,84.5,2248.3,150.5,12,216.5,31.98
18:55:07,83.7,15.8,84.8,2248.6,150.1,12,216.5,31.96
18:55:08,83.7,15.8,85,2248.9,150,12.1,216.5,31.73
18:55:09,83.7,15.9,85.3,2249.1,149.9,12.1,216.6,32.25
18:55:10,83.7,15.9,85.5,2249.4,150.2,12.1,216.6,32.29
18:55:11,83.7,15.9,85.8,2249.7,150.5,12.2,216.6,31.76
18:55:12,83.7,15.9,86.1,2249.9,150.6,12.2,216.7,32.61
18:55:13,83.7,15.9,86.3,2250.2,150.8,12.2,216.7,31.84
18:55:14,83.7,16,86.6,2250.5,150.3,12.3,216.8,32.44
18:55:15,83.7,16,86.9,2250.7,150.4,12.3,216.8,32.35
18:55:16,83.7,16,87.1,2251,150.6,12.4,216.8,31.82
18:55:17,83.7,16,87.4,2251.3,150.9,12.4,216.9,31.81
18:55:18,83.7,16,87.7,2251.5,151,12.4,216.9,31.53
18:55:19,83.7,16,87.9,2251.8,151,12.5,216.9,32.5
18:55:20,83.7,15.9,88.2,2252.1,151.4,12.5,217,32.09
18:55:21,83.7,15.9,88.5,2252.3,151,12.5,217,31.95
18:55:22,83.7,15.9,88.7,2252.6,150.8,12.6,217.1,31.5
18:55:23,83.7,15.9,89,2252.9,150.5,12.6,217.1,32.26
18:55:24,83.7,16,89.3,2253.1,150.6,12.7,217.1,31.92
18:55:25,83.7,15.9,89.5,2253.4,150.8,12.7,217.2,31.62
18:55:26,83.7,15.9,89.8,2253.7,150.8,12.7,217.2,32.18
18:55:27,83.7,15.9,90.1,2253.9,150.8,12.8,217.2,31.91
18:55:28,83.7,15.9,90.3,2254.2,150.5,12.8,217.3,32.08
18:55:29,83.7,15.9,90.6,2254.4,150.6,12.8,217.3,32.06
18:55:30,83.7,15.9,90.9,2254.7,150.3,12.9,217.4,31.98
18:55:31,83.7,16,91.1,2255,150.1,12.9,217.4,31.77
18:55:32,83.7,16,91.4,2255.2,150.5,13,217.4,32.29
18:55:33,83.7,16,91.7,2255.5,150.6,13,217.5,31.73
18:55:34,83.7,16,91.9,2255.8,150.9,13,217.5,31.5
18:55:35,83.7,16,92.2,2256,150.9,13.1,217.5,32.26
18:55:36,83.7,16,92.5,2256.3,150.8,13.1,217.6,31.69
18:55:37,83.7,16,92.7,2256.6,150.7,13.1,217.6,32.6
18:55:38,83.7,16,93,2256.8,150.8,13.2,217.7,31.94
18:55:39,83.7,16,93.3,2257.1,150.9,13.2,217.7,32.14
18:55:40,83.7,16,93.5,2257.4,150.6,13.3,217.7,32.11
18:55:41,83.7,16,93.8,2257.6,150.8,13.3,217.8,31.91
18:55:42,83.7,16,94.1,2257.9,150.9,13.3,217.8,31.68
18:55:43,83.7,16,94.3,2258.2,151.2,13.4,217.8,32.25
18:55:44,83.7,16,94.6,2258.4,150.9,13.4,217.9,32.41
18:55:45,83.7,16,94.9,2258.7,151,13.5,217.9,32.13
18:55:46,83.7,15.9,95.1,2259,151.1,13.5,218,32.26
18:55:47,83.7,15.9,95.4,2259.2,151,13.5,218,31.73
18:55:48,83.6,15.9,95.7,2259.5,150.6,13.6,218,32.2
18:55:49,83.7,15.9,95.9,2259.8,150,13.6,218.1,31.8
18:55:50,83.7,15.9,96.2,2260,150.3,13.6,218.1,32.28
18:55:51,83.7,15.9,96.4,2260.3,150.7,13.7,218.2,32.01
18:55:52,83.7,15.9,96.7,2260.6,150.6,13.7,218.2,32.09
18:55:53,83.7,16,97,2260.8,150.3,13.8,218.2,32.07
18:55:54,83.7,16,97.2,2261.1,150.3,13.8,218.3,31.74
18:55:55,83.7,16,97.5,2261.4,150.6,13.8,218.3,32.25
18:55:56,83.6,15.9,97.8,2261.6,150.7,13.9,218.3,31.75
18:55:57,83.7,15.9,98,2261.9,151,13.9,218.4,31.92
18:55:58,83.6,15.9,98.3,2262.2,150.7,13.9,218.4,31.93
18:55:59,83.6,15.9,98.6,2262.4,150.3,14,218.5,31.94
