时间,施工压力,排  量,总 液 量,砂 浓 度,总 砂 量,液添1,液添1总量
HH:mm:ss,MPa,m3/min,m3,kg/m3,m3,L/min,L
18:25:20,61.75,11.91,212.7,80,2.54,0,576.8
18:25:21,61.74,11.92,212.9,80,2.55,0,576.8
18:25:22,61.68,11.92,213.1,80,2.56,0,576.8
18:25:23,61.58,11.91,213.3,80,2.57,0,576.8
18:25:24,61.61,11.91,213.5,80,2.58,0,576.8
18:25:25,61.57,11.91,213.7,80,2.59,0,576.8
18:25:26,61.52,11.91,213.9,80,2.6,0,576.8
18:25:27,61.55,11.91,214.1,80,2.61,0,576.8
18:25:28,61.47,11.92,214.3,80,2.62,0,576.8
18:25:29,61.37,11.92,214.5,80,2.63,0,576.8
18:25:30,61.42,11.92,214.7,80,2.64,0,576.8
18:25:31,61.47,11.91,214.9,80,2.65,0,576.8
18:25:32,61.42,11.91,215.1,80,2.66,0,576.8
18:25:33,61.4,11.91,215.3,80,2.67,0,576.8
18:25:34,61.42,11.91,215.5,80,2.68,0,576.8
18:25:35,61.46,11.92,215.7,80,2.69,0,576.8
18:25:36,61.42,11.92,215.9,80,2.7,0,576.8
18:25:37,61.49,11.92,216.1,80,2.71,0,576.8
18:25:38,61.54,11.92,216.3,80,2.72,0,576.8
18:25:39,61.46,11.92,216.4,80,2.73,0,576.8
18:25:40,61.41,11.92,216.6,80,2.74,0,576.8
18:25:41,61.47,11.92,216.8,80,2.75,0,576.8
18:25:42,61.47,11.92,217,80,2.76,0,576.8
18:25:43,61.48,11.93,217.2,80,2.77,0,576.8
18:25:44,61.42,11.93,217.4,80,2.78,0,576.8
18:25:45,61.42,11.93,217.6,80,2.79,0,576.8
18:25:46,61.45,11.93,217.8,80,2.8,0,576.8
18:25:47,61.37,11.93,218,80,2.81,0,576.8
18:25:48,61.41,11.93,218.2,80,2.82,0,576.8
18:25:49,61.4,11.93,218.4,80,2.83,0,576.8
18:25:50,61.29,11.93,218.6,80,2.84,0,576.8
18:25:51,61.29,11.93,218.8,80,2.85,0,576.8
18:25:52,61.26,11.93,219,80,2.86,0,576.8
18:25:53,61.23,11.93,219.2,80,2.87,0,576.8
18:25:54,61.24,11.92,219.4,80,2.88,0,576.8
18:25:55,61.19,11.92,219.6,80,2.89,0,576.8
18:25:56,61.22,11.92,219.8,80,2.9,0,576.8
18:25:57,61.24,11.92,220,80,2.91,0,576.8
18:25:58,61.25,11.92,220.2,80,2.92,0,576.8
18:25:59,61.25,11.93,220.4,80,2.93,0,576.8
18:26:00,61.23,11.93,220.6,80,2.94,0,576.8
18:26:01,61.18,11.93,220.8,80,2.94,0,576.8
18:26:02,61.21,11.93,221,80,2.95,0,576.8
18:26:03,61.27,11.94,221.2,80,2.96,0,576.8
18:26:04,61.27,11.93,221.4,80,2.97,0,576.8
18:26:05,61.24,11.93,221.6,80,2.98,0,576.8
18:26:06,61.19,11.93,221.8,80,2.99,0,576.8
18:26:07,61.15,11.93,222,80,3,0,576.8
18:26:08,61.2,11.93,222.2,80,3.01,0,576.8
18:26:09,61.19,11.93,222.4,80,3.02,0,576.8
18:26:10,61.17,11.93,222.6,80,3.03,0,576.8
18:26:11,61.2,11.93,222.8,80,3.04,0,576.8
18:26:12,61.14,11.93,223,72,3.05,0,576.8
18:26:13,61.06,11.93,223.2,63,3.05,0,576.8
18:26:14,61.14,11.93,223.4,56,3.05,0,576.8
18:26:15,61.02,11.93,223.6,48,3.05,0,576.8
18:26:16,61.28,11.93,223.8,42,3.06,0,576.8
18:26:17,61.54,11.95,224,35,3.06,0,576.8
18:26:18,61.57,11.98,224.2,28,3.06,0,576.8
18:26:19,61.69,12.01,224.4,23,3.06,0,576.8
18:26:20,61.84,12.04,224.6,19,3.06,0,576.8
18:26:21,61.84,12.06,224.8,16,3.06,0,576.8
18:26:22,61.89,12.08,225,13,3.06,0,576.8
18:26:23,61.84,12.1,225.2,11,3.06,0,576.8
18:26:24,61.84,12.12,225.4,9,3.06,0,576.8
18:26:25,61.86,12.13,225.6,7,3.06,0,576.8
18:26:26,61.82,12.14,225.8,6,3.06,0,576.8
18:26:27,61.87,12.15,226,5,3.06,0,576.8
18:26:28,61.83,12.15,226.2,4,3.06,0,576.8
18:26:29,61.76,12.16,226.4,3,3.06,0,576.8
18:26:30,61.73,12.17,226.6,3,3.06,0,576.8
18:26:31,61.69,12.17,226.8,2,3.06,0,576.8
18:26:32,61.73,12.17,227,2,3.06,0,576.8
18:26:33,61.71,12.17,227.2,1,3.06,0,576.8
18:26:34,61.68,12.17,227.4,1,3.06,0,576.8
18:26:35,61.73,12.18,227.6,1,3.06,0,576.8
18:26:36,61.7,12.18,227.8,1,3.06,0,576.8
18:26:37,61.71,12.18,228,1,3.06,0,576.8
18:26:38,61.78,12.18,228.2,1,3.06,0,576.8
18:26:39,61.82,12.19,228.5,0,3.06,0,576.8
18:26:40,61.7,12.19,228.7,0,3.06,0,576.8
18:26:41,61.75,12.19,228.9,0,3.06,0,576.8
18:26:42,61.84,12.19,229.1,0,3.06,0,576.8
18:26:43,61.79,12.19,229.3,0,3.06,0,576.8
18:26:44,61.81,12.19,229.5,0,3.06,0,576.8
18:26:45,61.83,12.19,229.7,0,3.06,0,576.8
18:26:46,61.83,12.19,229.9,0,3.06,0,576.8
18:26:47,61.9,12.2,230.1,0,3.06,0,576.8
18:26:48,61.91,12.2,230.3,0,3.06,0,576.8
18:26:49,61.91,12.2,230.5,0,3.06,0,576.8
18:26:50,61.87,12.2,230.7,0,3.06,0,576.8
18:26:51,61.8,12.2,230.9,0,3.06,0,576.8
18:26:52,61.87,12.2,231.1,0,3.06,0,576.8
18:26:53,61.87,12.2,231.3,0,3.06,0,576.8
18:26:54,61.93,12.2,231.5,0,3.06,0,576.8
18:26:55,62,12.2,231.7,0,3.06,0,576.8
18:26:56,61.89,12.2,231.9,0,3.06,0,576.8
18:26:57,61.91,12.2,232.1,0,3.06,0,576.8
18:26:58,61.93,12.2,232.3,0,3.06,0,576.8
18:26:59,61.93,12.2,232.5,0,3.06,0,576.8
18:27:00,61.94,12.2,232.7,0,3.06,0,576.8
18:27:01,61.85,12.2,232.9,0,3.06,0,576.8
18:27:02,61.88,12.2,233.1,0,3.06,0,576.8
18:27:04,61.85,12.21,233.3,0,3.06,0,576.8
18:27:04,61.82,12.21,233.5,0,3.06,0,576.8
18:27:06,61.96,12.21,233.7,0,3.06,0,576.8
18:27:06,61.95,12.21,233.9,0,3.06,0,576.8
18:27:08,61.93,12.21,234.1,0,3.06,0,576.8
18:27:08,61.92,12.21,234.3,0,3.06,0,576.8
18:27:10,61.98,12.21,234.6,17,3.07,0,576.8
18:27:10,62.06,12.21,234.8,30,3.08,0,576.8
18:27:11,62.08,12.21,235,40,3.09,0,576.8
18:27:12,62.13,12.21,235.2,49,3.1,0,576.8
18:27:13,62.19,12.21,235.4,57,3.11,0,576.8
18:27:14,62.19,12.22,235.6,64,3.12,0,576.8
18:27:15,62.26,12.22,235.8,70,3.14,0,576.8
18:27:16,62.33,12.23,236,75,3.15,0,576.8
18:27:17,62.36,12.23,236.2,79,3.16,0,576.8
18:27:18,62.39,12.23,236.4,83,3.17,0,576.8
18:27:19,62.41,12.23,236.6,86,3.19,0,576.8
18:27:20,62.42,12.23,236.8,88,3.2,0,576.8
18:27:21,62.42,12.23,237,90,3.21,0,576.8
18:27:22,62.47,12.23,237.2,92,3.22,0,576.8
18:27:23,62.49,12.23,237.4,93,3.24,0,576.8
18:27:24,62.46,12.23,237.6,95,3.25,0,576.8
18:27:25,62.47,12.23,237.8,96,3.26,0,576.8
18:27:26,62.5,12.23,238,96,3.27,0,576.8
18:27:27,62.49,12.23,238.2,97,3.28,0,576.8
18:27:28,62.45,12.23,238.4,98,3.3,0,576.8
18:27:29,62.42,12.22,238.6,98,3.31,0,576.8
18:27:30,62.44,12.22,238.8,99,3.32,0,576.8
18:27:31,62.42,12.22,239,99,3.33,0,576.8
18:27:32,62.45,12.22,239.2,99,3.35,0,576.8
18:27:34,62.49,12.22,239.4,99,3.36,0,576.8
18:27:34,62.45,12.22,239.6,99,3.37,0,576.8
18:27:36,62.45,12.23,239.9,100,3.38,0,576.8
18:27:36,62.5,12.23,240.1,100,3.4,0,576.8
18:27:37,62.55,12.23,240.3,100,3.41,0,576.8
18:27:38,62.61,12.23,240.5,100,3.42,0,576.8
18:27:39,62.59,12.22,240.7,100,3.43,0,576.8
18:27:40,62.59,12.22,240.9,100,3.45,0,576.8
18:27:41,62.52,12.22,241.1,100,3.46,0,576.8
18:27:42,62.54,12.21,241.3,100,3.47,0,576.8
18:27:43,62.64,12.21,241.5,100,3.48,0,576.8
18:27:44,62.62,12.21,241.7,100,3.5,0,576.8
18:27:45,62.62,12.2,241.9,100,3.51,0,576.8
18:27:46,62.65,12.2,242.1,100,3.52,0,576.8
18:27:47,62.58,12.2,242.3,100,3.53,0,576.8
18:27:48,62.56,12.19,242.5,100,3.55,0,576.8
18:27:50,62.62,12.19,242.7,100,3.56,0,576.8
18:27:50,62.59,12.19,242.9,100,3.57,0,576.8
18:27:51,62.56,12.19,243.1,100,3.58,0,576.8
18:27:52,62.53,12.2,243.3,100,3.6,0,576.8
18:27:53,62.5,12.2,243.5,100,3.61,0,576.8
18:27:54,62.54,12.2,243.7,100,3.62,0,576.8
18:27:55,62.59,12.2,243.9,100,3.63,0,576.8
18:27:56,62.53,12.2,244.1,100,3.65,0,576.8
18:27:57,62.51,12.2,244.3,100,3.66,0,576.8
18:27:58,62.52,12.2,244.5,100,3.67,0,576.8
18:27:59,62.52,12.2,244.7,100,3.68,0,576.8
18:28:00,62.53,12.2,244.9,100,3.7,0,576.8
18:28:01,62.56,12.2,245.1,100,3.71,0,576.8
18:28:02,62.58,12.2,245.3,100,3.72,0,576.8
18:28:03,62.56,12.2,245.5,100,3.73,0,576.8
18:28:04,62.52,12.2,245.7,100,3.75,0,576.8
18:28:05,62.48,12.2,246,100,3.76,0,576.8
18:28:06,62.55,12.19,246.2,100,3.77,0,576.8
18:28:07,62.49,12.19,246.4,100,3.78,0,576.8
18:28:08,62.42,12.2,246.6,100,3.79,0,576.8
18:28:09,62.45,12.2,246.8,100,3.81,0,576.8
18:28:10,62.46,12.2,247,100,3.82,0,576.8
18:28:11,62.42,12.2,247.2,100,3.83,0,576.8
18:28:12,62.39,12.21,247.4,100,3.84,0,576.8
18:28:13,62.37,12.21,247.6,100,3.86,0,576.8
18:28:14,62.4,12.21,247.8,100,3.87,0,576.8
18:28:15,62.32,12.21,248,100,3.88,0,576.8
18:28:16,62.38,12.2,248.2,100,3.89,0,576.8
18:28:17,62.44,12.2,248.4,100,3.91,0,576.8
18:28:18,62.27,12.2,248.6,100,3.92,0,576.8
18:28:19,62.27,12.2,248.8,100,3.93,0,576.8
18:28:20,62.3,12.2,249,100,3.94,0,576.8
18:28:21,62.26,12.2,249.2,100,3.96,0,576.8
18:28:22,62.37,12.2,249.4,100,3.97,0,576.8
18:28:23,62.32,12.2,249.6,100,3.98,0,576.8
18:28:24,62.33,12.2,249.8,100,3.99,0,576.8
18:28:25,62.35,12.21,250,100,4.01,0,576.8
18:28:26,62.3,12.21,250.2,100,4.02,0,576.8
18:28:27,62.39,12.21,250.4,100,4.03,0,576.8
18:28:28,62.39,12.21,250.6,100,4.04,0,576.8
18:28:29,62.28,12.21,250.8,100,4.06,0,576.8
18:28:30,62.33,12.21,251,100,4.07,0,576.8
18:28:31,62.23,12.22,251.2,100,4.08,0,576.8
18:28:32,62.21,12.21,251.4,100,4.09,0,576.8
18:28:33,62.26,12.21,251.6,100,4.11,0,576.8
18:28:34,62.24,12.21,251.9,100,4.12,0,576.8
18:28:35,62.24,12.22,252.1,100,4.13,0,576.8
18:28:36,62.15,12.22,252.3,100,4.14,0,576.8
18:28:37,62.12,12.22,252.5,100,4.15,0,576.8
18:28:38,62.15,12.21,252.7,100,4.17,0,576.8
18:28:39,62.14,12.21,252.9,100,4.18,0,576.8
18:28:40,62.14,12.21,253.1,100,4.19,0,576.8
18:28:41,62.15,12.21,253.3,100,4.2,0,576.8
18:28:42,62.13,12.22,253.5,100,4.22,0,576.8
18:28:43,62.13,12.22,253.7,100,4.23,0,576.8
18:28:44,62.15,12.23,253.9,100,4.24,0,576.8
18:28:45,62.16,12.23,254.1,100,4.25,0,576.8
18:28:46,62.12,12.23,254.3,100,4.27,0,576.8
18:28:47,62.11,12.22,254.5,100,4.28,0,576.8
18:28:48,62.06,12.22,254.7,100,4.29,0,576.8
18:28:49,62.07,12.21,254.9,100,4.3,0,576.8
18:28:50,62.06,12.21,255.1,100,4.32,0,576.8
18:28:51,62.07,12.2,255.3,100,4.33,0,576.8
18:28:52,62.07,12.21,255.5,100,4.34,0,576.8
18:28:53,62.04,12.2,255.7,100,4.35,0,576.8
18:28:54,62.04,12.21,255.9,100,4.37,0,576.8
18:28:55,62.06,12.21,256.1,100,4.38,0,576.8
18:28:56,61.99,12.21,256.3,100,4.39,0,576.8
18:28:57,61.95,12.22,256.5,100,4.4,0,576.8
18:28:58,61.96,12.22,256.7,100,4.42,0,576.8
18:28:59,61.93,12.22,256.9,100,4.43,0,576.8
18:29:00,61.92,12.22,257.1,100,4.44,0,576.8
18:29:01,61.92,12.23,257.3,100,4.45,0,576.8
18:29:02,61.88,12.22,257.6,100,4.47,0,576.8
18:29:03,61.81,12.22,257.8,100,4.48,0,576.8
18:29:04,61.77,12.22,258,100,4.49,0,576.8
18:29:05,61.82,12.23,258.2,100,4.5,0,576.8
18:29:06,61.88,12.22,258.4,100,4.52,0,576.8
18:29:07,61.83,12.22,258.6,100,4.53,0,576.8
18:29:08,61.79,12.22,258.8,100,4.54,0,576.8
18:29:09,61.8,12.23,259,100,4.55,0,576.8
18:29:10,61.76,12.23,259.2,100,4.57,0,576.8
18:29:11,61.79,12.23,259.4,100,4.58,0,576.8
18:29:12,61.86,12.23,259.6,100,4.59,0,576.8
18:29:13,61.88,12.23,259.8,100,4.6,0,576.8
18:29:14,61.82,12.23,260,100,4.61,0,576.8
18:29:15,61.84,12.23,260.2,100,4.63,0,576.8
18:29:16,61.83,12.23,260.4,100,4.64,0,576.8
18:29:17,61.82,12.23,260.6,100,4.65,0,576.8
18:29:18,61.86,12.24,260.8,100,4.66,0,576.8
18:29:19,61.77,12.24,261,100,4.68,0,576.8
18:29:20,61.75,12.24,261.2,100,4.69,0,576.8
18:29:21,61.7,12.23,261.4,100,4.7,0,576.8
18:29:22,61.69,12.23,261.6,100,4.71,0,576.8
18:29:23,61.72,12.23,261.8,100,4.73,0,576.8
18:29:24,61.68,12.23,262,100,4.74,0,576.8
18:29:25,61.7,12.22,262.2,100,4.75,0,576.8
18:29:26,61.66,12.22,262.4,100,4.76,0,576.8
18:29:27,61.63,12.22,262.6,100,4.78,0,576.8
18:29:28,61.65,12.22,262.9,100,4.79,0,576.8
18:29:29,61.67,12.22,263.1,100,4.8,0,576.8
18:29:30,61.61,12.22,263.3,100,4.81,0,576.8
18:29:31,61.63,12.22,263.5,100,4.83,0,576.8
18:29:32,61.57,12.22,263.7,100,4.84,0,576.8
18:29:33,61.64,12.23,263.9,100,4.85,0,576.8
18:29:34,61.63,12.23,264.1,100,4.86,0,576.8
18:29:35,61.62,12.23,264.3,100,4.88,0,576.8
18:29:36,61.64,12.22,264.5,100,4.89,0,576.8
18:29:37,61.57,12.22,264.7,100,4.9,0,576.8
18:29:38,61.59,12.22,264.9,100,4.91,0,576.8
18:29:39,61.62,12.22,265.1,100,4.93,0,576.8
18:29:40,61.53,12.22,265.3,100,4.94,0,576.8
18:29:41,61.58,12.23,265.5,100,4.95,0,576.8
18:29:42,61.53,12.23,265.7,100,4.96,0,576.8
18:29:43,61.49,12.23,265.9,100,4.98,0,576.8
18:29:44,61.57,12.23,266.1,100,4.99,0,576.8
18:29:45,61.48,12.23,266.3,100,5,0,576.8
18:29:46,61.45,12.23,266.5,100,5.01,0,576.8
18:29:47,61.41,12.23,266.7,100,5.03,0,576.8
18:29:48,61.35,12.23,266.9,100,5.04,0,576.8
18:29:49,61.35,12.23,267.1,100,5.05,0,576.8
18:29:50,61.38,12.24,267.3,100,5.06,0,576.8
18:29:51,61.42,12.24,267.5,99,5.07,0,576.8
18:29:52,61.39,12.23,267.7,89,5.08,0,576.8
18:29:53,61.32,12.23,267.9,78,5.08,0,576.8
18:29:54,61.32,12.23,268.2,69,5.09,0,576.8
18:29:55,61.34,12.23,268.4,59,5.09,0,576.8
18:29:56,61.33,12.23,268.6,51,5.09,0,576.8
18:29:57,61.35,12.23,268.8,43,5.09,0,576.8
18:29:58,61.29,12.22,269,35,5.09,0,576.8
18:29:59,61.22,12.22,269.2,29,5.09,0,576.8
18:30:00,61.27,12.22,269.4,24,5.09,0,576.8
18:30:01,61.33,12.23,269.6,20,5.09,0,576.8
18:30:02,61.39,12.23,269.8,16,5.09,0,576.8
18:30:03,61.4,12.23,270,13,5.09,0,576.8
18:30:04,61.36,12.23,270.2,11,5.09,0,576.8
18:30:05,61.34,12.23,270.4,9,5.09,0,576.8
18:30:06,61.29,12.23,270.6,7,5.09,0,576.8
18:30:07,61.31,12.23,270.8,6,5.09,0,576.8
18:30:08,61.32,12.23,271,5,5.09,0,576.8
18:30:09,61.32,12.23,271.2,4,5.09,0,576.8
18:30:10,61.28,12.23,271.4,3,5.09,0,576.8
18:30:11,61.27,12.22,271.6,3,5.09,0,576.8
18:30:12,61.29,12.23,271.8,2,5.09,0,576.8
18:30:13,61.26,12.23,272,2,5.09,0,576.8
18:30:14,61.25,12.23,272.2,1,5.09,0,576.8
18:30:15,61.3,12.23,272.4,1,5.09,0,576.8
18:30:16,61.18,12.23,272.6,1,5.09,0,576.8
18:30:17,61.24,12.23,272.8,1,5.09,0,576.8
18:30:18,61.26,12.23,273,1,5.09,0,576.8
18:30:19,61.25,12.23,273.2,1,5.09,0,576.8
18:30:20,61.28,12.23,273.4,0,5.09,0,576.8
18:30:21,61.25,12.23,273.7,0,5.09,0,576.8
18:30:22,61.26,12.23,273.9,0,5.09,0,576.8
18:30:23,61.28,12.23,274.1,0,5.09,0,576.8
18:30:24,61.22,12.23,274.3,0,5.09,0,576.8
18:30:25,61.27,12.23,274.5,0,5.09,0,576.8
18:30:26,61.25,12.23,274.7,0,5.09,0,576.8
18:30:27,61.19,12.23,274.9,0,5.09,0,576.8
18:30:28,61.26,12.23,275.1,0,5.09,0,576.8
18:30:29,61.27,12.23,275.3,0,5.09,0,576.8
18:30:30,61.23,12.23,275.5,0,5.09,0,576.8
18:30:31,61.19,12.23,275.7,0,5.09,0,576.8
18:30:32,61.15,12.23,275.9,0,5.09,0,576.8
18:30:33,61.2,12.23,276.1,0,5.09,0,576.8
18:30:34,61.2,12.23,276.3,0,5.09,0,576.8
18:30:35,61.15,12.23,276.5,0,5.09,0,576.8
18:30:36,61.19,12.24,276.7,0,5.09,0,576.8
18:30:37,61.1,12.24,276.9,0,5.09,0,576.8
18:30:38,61.04,12.24,277.1,0,5.09,0,576.8
18:30:39,61.07,12.24,277.3,0,5.09,0,576.8
18:30:40,61.09,12.24,277.5,0,5.09,0,576.8
18:30:41,61.13,12.25,277.7,0,5.09,0,576.8
18:30:42,61.09,12.24,277.9,0,5.09,0,576.8
18:30:43,61.08,12.24,278.1,0,5.09,0,576.8
18:30:44,61.1,12.24,278.3,0,5.09,0,576.8
18:30:45,61.1,12.23,278.5,0,5.09,0,576.8
18:30:46,61.14,12.23,278.7,0,5.09,0,576.8
18:30:47,61.19,12.23,279,0,5.09,0,576.8
18:30:48,61.14,12.24,279.2,0,5.09,0,576.8
18:30:49,61.1,12.24,279.4,0,5.09,0,576.8
18:30:50,61.18,12.24,279.6,0,5.09,0,576.8
18:30:51,61.21,12.25,279.8,20,5.11,0,576.8
18:30:52,61.18,12.25,280,36,5.12,0,576.8
18:30:53,61.24,12.25,280.2,48,5.13,0,576.8
18:30:54,61.23,12.26,280.4,59,5.15,0,576.8
18:30:55,61.21,12.26,280.6,68,5.16,0,576.8
18:30:56,61.28,12.27,280.8,77,5.17,0,576.8
18:30:57,61.24,12.27,281,84,5.19,0,576.8
18:30:58,61.25,12.27,281.2,90,5.2,0,576.8
18:30:59,61.25,12.27,281.4,95,5.22,0,576.8
18:31:00,61.21,12.27,281.6,99,5.23,0,576.8
18:31:01,61.29,12.28,281.8,103,5.25,0,576.8
18:31:02,61.26,12.28,282,106,5.26,0,576.8
18:31:03,61.23,12.28,282.2,108,5.28,0,576.8
18:31:04,61.3,12.28,282.4,110,5.29,0,576.8
18:31:05,61.22,12.28,282.6,112,5.31,0,576.8
18:31:06,61.21,12.28,282.8,113,5.32,0,576.8
18:31:07,61.28,12.27,283,114,5.34,0,576.8
18:31:08,61.23,12.27,283.2,115,5.35,0,576.8
18:31:09,61.29,12.27,283.5,116,5.36,0,576.8
18:31:10,61.32,12.27,283.7,117,5.38,0,576.8
18:31:11,61.35,12.27,283.9,118,5.39,0,576.8
18:31:12,61.35,12.27,284.1,118,5.41,0,576.8
18:31:13,61.41,12.27,284.3,118,5.42,0,576.8
18:31:14,61.4,12.27,284.5,119,5.44,0,576.8
18:31:15,61.33,12.27,284.7,119,5.45,0,576.8
18:31:16,61.32,12.27,284.9,119,5.47,0,576.8
18:31:17,61.32,12.27,285.1,119,5.48,0,576.8
18:31:18,61.37,12.26,285.3,119,5.5,0,576.8
18:31:19,61.36,12.26,285.5,120,5.51,0,576.8
18:31:20,61.32,12.26,285.7,120,5.53,0,576.8
18:31:21,61.31,12.25,285.9,120,5.54,0,576.8
18:31:22,61.28,12.25,286.1,120,5.56,0,576.8
18:31:23,61.28,12.24,286.3,120,5.57,0,576.8
18:31:24,61.31,12.24,286.5,120,5.59,0,576.8
18:31:25,61.37,12.24,286.7,120,5.6,0,576.8
18:31:26,61.33,12.24,286.9,120,5.62,0,576.8
18:31:27,61.26,12.24,287.1,120,5.63,0,576.8
18:31:28,61.31,12.24,287.3,120,5.65,0,576.8
18:31:29,61.33,12.23,287.5,120,5.66,0,576.8
18:31:30,61.42,12.23,287.7,120,5.68,0,576.8
18:31:31,61.47,12.24,287.9,120,5.69,0,576.8
18:31:32,61.45,12.24,288.1,120,5.71,0,576.8
18:31:33,61.43,12.24,288.4,120,5.72,0,576.8
18:31:34,61.46,12.24,288.6,120,5.74,0,576.8
18:31:35,61.46,12.23,288.8,120,5.75,0,576.8
18:31:36,61.53,12.23,289,120,5.77,0,576.8
18:31:37,61.55,12.23,289.2,120,5.78,0,576.8
18:31:38,61.52,12.23,289.4,120,5.8,0,576.8
18:31:39,61.56,12.23,289.6,120,5.81,0,576.8
18:31:40,61.59,12.24,289.8,120,5.83,0,576.8
18:31:41,61.6,12.24,290,120,5.84,0,576.8
18:31:42,61.61,12.24,290.2,120,5.86,0,576.8
18:31:43,61.57,12.25,290.4,120,5.87,0,576.8
18:31:44,61.6,12.25,290.6,120,5.88,0,576.8
18:31:45,61.59,12.25,290.8,120,5.9,0,576.8
18:31:46,61.49,12.26,291,120,5.91,0,576.8
18:31:47,61.5,12.26,291.2,120,5.93,0,576.8
18:31:48,61.49,12.26,291.4,120,5.94,0,576.8
18:31:49,61.46,12.25,291.6,120,5.96,0,576.8
18:31:50,61.46,12.25,291.8,120,5.97,0,576.8
18:31:51,61.43,12.24,292,120,5.99,0,576.8
18:31:52,61.49,12.24,292.2,120,6,0,576.8
18:31:53,61.44,12.24,292.4,120,6.02,0,576.8
18:31:54,61.41,12.24,292.6,120,6.03,0,576.8
18:31:55,61.46,12.24,292.8,120,6.05,0,576.8
18:31:56,61.44,12.24,293,120,6.06,0,576.8
18:31:57,61.55,12.24,293.2,120,6.08,0,576.8
18:31:58,61.54,12.24,293.5,120,6.09,0,576.8
18:31:59,61.48,12.24,293.7,120,6.11,0,576.8
18:32:00,61.51,12.24,293.9,120,6.12,0,576.8
18:32:01,61.51,12.24,294.1,120,6.14,0,576.8
18:32:02,61.52,12.24,294.3,120,6.15,0,576.8
18:32:03,61.53,12.24,294.5,120,6.17,0,576.8
18:32:04,61.5,12.24,294.7,120,6.18,0,576.8
18:32:05,61.5,12.24,294.9,120,6.2,0,576.8
18:32:06,61.44,12.24,295.1,120,6.21,0,576.8
18:32:07,61.49,12.24,295.3,120,6.23,0,576.8
18:32:08,61.53,12.24,295.5,120,6.24,0,576.8
18:32:09,61.49,12.24,295.7,120,6.26,0,576.8
18:32:10,61.45,12.24,295.9,120,6.27,0,576.8
18:32:11,61.38,12.24,296.1,120,6.29,0,576.8
18:32:12,61.35,12.23,296.3,120,6.3,0,576.8
18:32:13,61.32,12.23,296.5,120,6.32,0,576.8
18:32:14,61.36,12.23,296.7,120,6.33,0,576.8
18:32:15,61.42,12.23,296.9,120,6.34,0,576.8
18:32:16,61.32,12.23,297.1,120,6.36,0,576.8
18:32:17,61.3,12.24,297.3,120,6.37,0,576.8
18:32:18,61.38,12.24,297.5,120,6.39,0,576.8
18:32:19,61.31,12.24,297.7,120,6.4,0,576.8
18:32:20,61.32,12.24,297.9,120,6.42,0,576.8
18:32:21,61.37,12.25,298.1,120,6.43,0,576.8
18:32:22,61.34,12.25,298.3,120,6.45,0,576.8
18:32:23,61.35,12.25,298.6,120,6.46,0,576.8
18:32:24,61.36,12.25,298.8,120,6.48,0,576.8
18:32:25,61.4,12.25,299,120,6.49,0,576.8
18:32:26,61.39,12.25,299.2,120,6.51,0,576.8
18:32:27,61.34,12.25,299.4,120,6.52,0,576.8
18:32:28,61.42,12.25,299.6,120,6.54,0,576.8
18:32:29,61.41,12.25,299.8,120,6.55,0,576.8
18:32:30,61.39,12.25,300,120,6.57,0,576.8
18:32:31,61.47,12.25,300.2,120,6.58,0,576.8
18:32:32,61.41,12.25,300.4,120,6.6,0,576.8
18:32:33,61.35,12.26,300.6,120,6.61,0,576.8
18:32:34,61.4,12.26,300.8,120,6.63,0,576.8
18:32:35,61.3,12.26,301,120,6.64,0,576.8
18:32:36,61.34,12.26,301.2,120,6.66,0,576.8
18:32:37,61.29,12.26,301.4,120,6.67,0,576.8
18:32:38,61.23,12.26,301.6,120,6.69,0,576.8
18:32:39,61.32,12.26,301.8,120,6.7,0,576.8
18:32:40,61.25,12.26,302,120,6.72,0,576.8
18:32:41,61.31,12.25,302.2,120,6.73,0,576.8
18:32:42,61.37,12.25,302.4,120,6.75,0,576.8
18:32:43,61.24,12.24,302.6,120,6.76,0,576.8
18:32:44,61.21,12.24,302.8,120,6.78,0,576.8
18:32:45,61.31,12.24,303,120,6.79,0,576.8
18:32:46,61.29,12.24,303.2,120,6.81,0,576.8
18:32:47,61.32,12.24,303.5,120,6.82,0,576.8
18:32:48,61.35,12.24,303.7,120,6.83,0,576.8
18:32:49,61.29,12.24,303.9,120,6.85,0,576.8
18:32:50,61.33,12.24,304.1,120,6.86,0,576.8
18:32:51,61.31,12.24,304.3,120,6.88,0,576.8
18:32:52,61.26,12.24,304.5,120,6.89,0,576.8
18:32:53,61.3,12.24,304.7,120,6.91,0,576.8
18:32:54,61.22,12.24,304.9,120,6.92,0,576.8
18:32:55,61.16,12.24,305.1,120,6.94,0,576.8
18:32:56,61.17,12.24,305.3,120,6.95,0,576.8
18:32:57,61.22,12.24,305.5,120,6.97,0,576.8
18:32:58,61.22,12.23,305.7,120,6.98,0,576.8
18:32:59,61.17,12.23,305.9,120,7,0,576.8
18:33:00,61.18,12.23,306.1,120,7.01,0,576.8
18:33:01,61.05,12.23,306.3,120,7.03,0,576.8
18:33:02,61.04,12.23,306.5,120,7.04,0,576.8
18:33:03,61.06,12.23,306.7,120,7.06,0,576.8
18:33:04,61.05,12.23,306.9,120,7.07,0,576.8
18:33:05,61.04,12.23,307.1,113,7.08,0,576.8
18:33:06,61.07,12.23,307.3,100,7.09,0,576.8
