时间,油压,排  量,总 液 量,砂 浓 度,总 砂 量,滑溜水1低粘,滑溜水1低粘总量,滑溜水4高粘,滑溜水4高粘总量
15:19:46,66.21,14.92,157.8,118,1.33,20.6,63.4,0,307.87
15:19:47,66.19,14.93,158,118,1.35,20.6,63.8,0,307.87
15:19:48,66.19,14.94,158.3,119,1.36,20.7,64.1,0,307.87
15:19:49,66.21,14.96,158.5,119,1.38,20.8,64.4,0,307.87
15:19:50,66.09,14.97,158.8,119,1.4,20.8,64.8,0,307.87
15:19:51,66,14.96,159,120,1.42,20.9,65.1,0,307.87
15:19:52,65.95,14.95,159.3,120,1.43,20.9,65.5,0,307.87
15:19:53,65.9,14.95,159.5,120,1.45,20.9,65.8,0,307.87
15:19:54,65.83,14.97,159.8,120,1.47,20.9,66.2,0,307.87
15:19:55,65.82,14.98,160,120,1.49,20.8,66.5,0,307.87
15:19:56,65.73,15.01,160.3,120,1.5,20.8,66.9,0,307.87
15:19:57,65.8,15.03,160.5,120,1.52,20.8,67.2,0,307.87
15:19:58,65.68,15.03,160.8,120,1.54,20.7,67.6,0,307.87
15:19:59,65.67,15.02,161,120,1.56,20.6,67.9,0,307.87
15:20:00,65.64,15,161.3,121,1.57,20.5,68.3,0,307.87
15:20:01,65.61,14.99,161.5,120,1.59,20.4,68.6,0,307.87
15:20:02,65.5,14.95,161.8,120,1.61,20.3,68.9,0,307.87
15:20:03,65.48,14.95,162,120,1.63,20.3,69.3,0,307.87
15:20:04,65.42,15,162.3,120,1.64,20.2,69.6,0,307.87
15:20:05,65.5,15.02,162.5,120,1.66,20.1,69.9,0,307.87
15:20:06,65.44,15,162.8,120,1.68,20.1,70.3,0,307.87
15:20:07,65.31,14.95,163,120,1.7,20.1,70.6,0,307.87
15:20:08,65.32,14.93,163.3,121,1.71,20,71,0,307.87
15:20:09,65.24,14.89,163.5,121,1.73,20,71.3,0,307.87
15:20:10,65.22,14.86,163.8,120,1.75,20,71.6,0,307.87
15:20:11,65.26,14.84,164,120,1.77,20,72,0,307.87
15:20:12,65.38,14.87,164.2,120,1.78,20,72.3,0,307.87
15:20:13,65.19,14.85,164.5,121,1.8,20,72.6,0,307.87
15:20:14,65.17,14.81,164.7,121,1.82,20.1,73,0,307.87
15:20:15,65.16,14.83,165,120,1.84,20.1,73.3,0,307.87
15:20:16,65.15,14.92,165.2,119,1.85,20.1,73.6,0,307.87
15:20:17,65,14.92,165.5,120,1.87,20.2,74,0,307.87
15:20:18,64.96,14.9,165.7,120,1.89,20.2,74.3,0,307.87
15:20:19,64.97,14.9,166,120,1.91,20.2,74.6,0,307.87
15:20:20,64.91,14.88,166.2,120,1.92,20.3,75,0,307.87
15:20:21,64.83,14.87,166.5,120,1.94,20.3,75.3,0,307.87
15:20:22,64.76,14.91,166.7,119,1.96,20.4,75.7,0,307.87
15:20:23,64.83,14.94,167,119,1.97,20.4,76,0,307.87
15:20:24,64.86,14.93,167.2,120,1.99,20.4,76.3,0,307.87
15:20:25,64.8,14.83,167.5,121,2.01,20.4,76.7,0,307.87
15:20:26,64.6,14.82,167.7,120,2.03,20.4,77,0,307.87
15:20:27,64.46,14.83,168,120,2.04,20.5,77.4,0,307.87
15:20:28,64.42,14.84,168.2,120,2.06,20.5,77.7,0,307.87
15:20:29,64.26,14.86,168.5,120,2.08,20.5,78,0,307.87
15:20:30,64.07,14.89,168.7,120,2.1,20.5,78.4,0,307.87
15:20:31,64.17,14.94,169,119,2.11,20.5,78.7,0,307.87
15:20:32,64.12,14.97,169.2,119,2.13,20.5,79.1,0,307.87
15:20:33,63.98,14.97,169.5,120,2.15,20.5,79.4,0,307.87
15:20:34,63.83,14.92,169.7,120,2.17,20.5,79.7,0,307.87
15:20:35,63.76,14.86,170,141,2.19,20.6,80.1,0,307.87
15:20:36,63.68,14.84,170.2,150,2.21,20.7,80.4,0,307.87
15:20:37,63.62,14.85,170.5,151,2.23,20.7,80.8,0,307.87
15:20:38,63.48,14.91,170.7,154,2.26,20.8,81.1,0,307.87
15:20:39,63.38,14.96,170.9,157,2.28,20.8,81.5,0,307.87
15:20:40,63.36,15.02,171.2,158,2.3,20.8,81.8,0,307.87
15:20:41,63.29,15,171.4,159,2.32,20.8,82.2,0,307.87
15:20:42,63.26,14.95,171.7,160,2.35,20.8,82.5,0,307.87
15:20:43,63.29,14.91,171.9,161,2.37,20.8,82.9,0,307.87
15:20:44,63.43,14.91,172.2,160,2.39,20.8,83.2,0,307.87
15:20:45,63.42,14.92,172.4,160,2.42,20.8,83.6,0,307.87
15:20:46,63.32,14.93,172.7,160,2.44,20.7,83.9,0,307.87
15:20:47,63.22,14.93,172.9,160,2.46,20.6,84.2,0,307.87
15:20:48,63.24,14.9,173.2,161,2.48,20.5,84.6,0,307.87
15:20:49,63.1,14.87,173.4,161,2.51,20.4,84.9,0,307.87
15:20:50,63.13,14.89,173.7,160,2.53,20.3,85.3,0,307.87
15:20:51,63.24,14.9,173.9,161,2.55,20.2,85.6,0,307.87
15:20:52,63.22,14.87,174.2,161,2.58,20.2,85.9,0,307.87
15:20:53,63.18,14.87,174.4,161,2.6,20.1,86.3,0,307.87
15:20:54,63.21,14.92,174.7,160,2.62,20.1,86.6,0,307.87
15:20:55,63.32,14.95,174.9,160,2.64,20.1,86.9,0,307.87
15:20:56,63.29,14.96,175.2,160,2.67,20,87.3,0,307.87
15:20:57,63.38,14.97,175.4,160,2.69,20,87.6,0,307.87
15:20:58,63.4,14.95,175.7,160,2.71,20,87.9,0,307.87
15:20:59,63.38,14.93,175.9,160,2.74,20,88.3,0,307.87
15:21:00,63.35,14.95,176.2,160,2.76,20,88.6,0,307.87
15:21:01,63.38,14.96,176.4,160,2.78,20,88.9,0,307.87
15:21:02,63.41,14.96,176.7,160,2.81,20,89.3,0,307.87
15:21:03,63.53,14.95,176.9,160,2.83,20.1,89.6,0,307.87
15:21:04,63.64,14.96,177.2,160,2.85,20.1,89.9,0,307.87
15:21:05,63.44,14.97,177.4,160,2.87,20.2,90.3,0,307.87
15:21:06,63.59,14.93,177.7,161,2.9,20.2,90.6,0,307.87
15:21:07,63.61,14.91,177.9,161,2.92,20.2,91,0,307.87
15:21:08,63.58,14.9,178.2,161,2.94,20.3,91.3,0,307.87
15:21:09,63.49,14.94,178.4,160,2.97,20.3,91.6,0,307.87
15:21:10,63.52,15,178.7,160,2.99,20.3,92,0,307.87
15:21:11,63.49,15.04,178.9,159,3.01,20.4,92.3,0,307.87
15:21:12,63.34,15.03,179.2,160,3.04,20.4,92.7,0,307.87
15:21:13,63.3,15.02,179.4,160,3.06,20.4,93,0,307.87
15:21:14,63.34,15.01,179.7,160,3.08,20.4,93.3,0,307.87
15:21:15,63.37,14.94,179.9,161,3.1,20.5,93.7,0,307.87
15:21:16,63.37,14.87,180.2,162,3.13,20.5,94,0,307.87
15:21:17,63.39,14.82,180.4,161,3.15,20.5,94.4,0,307.87
15:21:18,63.25,14.82,180.7,161,3.17,20.5,94.7,0,307.87
15:21:19,63.29,14.83,180.9,161,3.2,20.5,95,0,307.87
15:21:20,63.12,14.85,181.2,160,3.22,20.5,95.4,0,307.87
15:21:21,63.1,14.89,181.4,160,3.24,20.5,95.7,0,307.87
15:21:22,63.07,14.91,181.6,159,3.26,20.6,96.1,0,307.87
15:21:23,63.26,14.94,181.9,160,3.29,20.6,96.4,0,307.87
15:21:24,63.25,14.9,182.1,164,3.31,20.7,96.8,0,307.87
15:21:25,63.15,14.88,182.4,173,3.34,20.8,97.1,0,307.87
15:21:26,63.27,14.88,182.6,176,3.36,20.8,97.5,0,307.87
15:21:27,63.39,14.89,182.9,176,3.39,20.8,97.8,0,307.87
15:21:28,63.29,14.89,183.1,178,3.41,20.8,98.1,0,307.87
15:21:29,63.26,14.87,183.4,179,3.44,20.8,98.5,0,307.87
15:21:30,63.19,14.83,183.6,180,3.46,20.8,98.8,0,307.87
15:21:31,63.16,14.81,183.9,181,3.49,20.8,99.2,0,307.87
15:21:32,63.12,14.79,184.1,181,3.51,20.8,99.5,0,307.87
15:21:33,63.2,14.75,184.4,181,3.54,20.7,99.9,0,307.87
15:21:34,63.28,14.73,184.6,181,3.57,20.6,100.2,0,307.87
15:21:35,63.24,14.69,184.9,181,3.59,20.6,100.6,0,307.87
15:21:36,63.32,14.73,185.1,180,3.62,20.4,100.9,0,307.87
15:21:37,63.29,14.84,185.4,179,3.64,20.3,101.2,0,307.87
15:21:38,63.34,14.9,185.6,179,3.67,20.3,101.6,0,307.87
15:21:39,63.28,14.98,185.9,179,3.69,20.2,101.9,0,307.87
15:21:40,63.25,15.05,186.1,178,3.72,20.1,102.3,0,307.87
15:21:41,63.09,15.07,186.4,178,3.74,20.1,102.6,0,307.87
15:21:42,63.22,15.05,186.6,180,3.77,20.1,102.9,0,307.87
15:21:43,63.09,15.02,186.9,180,3.79,20,103.3,0,307.87
15:21:44,63.05,15,187.1,181,3.82,20,103.6,0,307.87
15:21:45,63.13,14.96,187.4,181,3.85,20,103.9,0,307.87
15:21:46,63.18,14.93,187.6,181,3.87,20,104.3,0,307.87
15:21:47,63.13,14.9,187.9,181,3.9,20,104.6,0,307.87
15:21:48,63.08,14.9,188.1,181,3.92,20,104.9,0,307.87
15:21:49,63.17,14.9,188.4,181,3.95,20,105.3,0,307.87
15:21:50,62.97,14.92,188.6,180,3.97,20.1,105.6,0,307.87
15:21:51,63.02,14.94,188.8,180,4,20.1,105.9,0,307.87
15:21:52,62.98,14.89,189.1,181,4.03,20.2,106.3,0,307.87
15:21:53,62.99,14.86,189.3,181,4.05,20.2,106.6,0,307.87
15:21:54,62.96,14.85,189.6,180,4.08,20.2,106.9,0,307.87
15:21:55,62.95,14.92,189.8,179,4.1,20.3,107.3,0,307.87
15:21:56,62.95,15.02,190.1,178,4.13,20.3,107.6,0,307.87
15:21:57,62.85,15.05,190.3,179,4.15,20.4,108,0,307.87
15:21:58,62.91,15.02,190.6,180,4.18,20.4,108.3,0,307.87
15:21:59,62.97,14.93,190.8,181,4.2,20.4,108.6,0,307.87
15:22:00,62.93,14.77,191.1,183,4.23,20.4,109,0,307.87
15:22:01,62.84,14.67,191.3,182,4.26,20.5,109.3,0,307.87
15:22:02,62.97,14.64,191.6,181,4.28,20.5,109.7,0,307.87
15:22:03,62.76,14.63,191.8,181,4.31,20.5,110,0,307.87
15:22:04,62.76,14.63,192.1,181,4.33,20.5,110.3,0,307.87
15:22:05,62.87,14.67,192.3,180,4.36,20.5,110.7,0,307.87
15:22:06,62.92,14.74,192.6,179,4.38,20.5,111,0,307.87
15:22:07,62.89,14.78,192.8,179,4.41,20.5,111.4,0,307.87
15:22:08,62.88,14.77,193,180,4.43,20.5,111.7,0,307.87
15:22:09,63.01,14.79,193.3,180,4.46,20.6,112,0,307.87
15:22:10,62.94,14.81,193.5,180,4.48,20.6,112.4,0,307.87
15:22:11,62.88,14.82,193.8,180,4.51,20.7,112.7,0,307.87
15:22:12,62.8,14.83,194,180,4.53,20.7,113.1,0,307.87
15:22:13,62.87,14.78,194.3,180,4.56,20.8,113.4,0,307.87
15:22:14,62.82,14.78,194.5,180,4.58,20.8,113.8,0,307.87
15:22:15,62.7,14.79,194.8,180,4.61,20.8,114.1,0,307.87
15:22:16,62.6,14.75,195,180,4.63,20.8,114.5,0,307.87
15:22:17,62.81,14.7,195.3,181,4.66,20.8,114.8,0,307.87
15:22:18,62.91,14.71,195.5,180,4.68,20.8,115.2,0,307.87
15:22:19,62.85,14.73,195.8,180,4.71,20.7,115.5,0,307.87
15:22:20,62.88,14.74,196,180,4.74,20.7,115.9,0,307.87
15:22:21,62.85,14.74,196.2,180,4.76,20.6,116.2,0,307.87
15:22:22,62.79,14.72,196.5,180,4.79,20.5,116.5,0,307.87
15:22:23,62.63,14.77,196.7,179,4.81,20.4,116.9,0,307.87
15:22:24,62.58,14.84,197,179,4.84,20.3,117.2,0,307.87
15:22:25,62.66,14.91,197.2,179,4.86,20.2,117.6,0,307.87
15:22:26,62.75,14.92,197.5,179,4.89,20.1,117.9,0,307.87
15:22:27,62.77,14.96,197.7,179,4.91,20.1,118.2,0,307.87
15:22:28,62.71,14.95,198,179,4.94,20.1,118.6,0,307.87
15:22:29,62.65,14.92,198.2,180,4.96,20.1,118.9,0,307.87
15:22:30,62.73,14.9,198.5,180,4.99,20,119.2,0,307.87
15:22:31,62.7,14.92,198.7,180,5.01,20,119.6,0,307.87
15:22:32,62.65,14.93,199,180,5.04,20,119.9,0,307.87
15:22:33,62.65,14.91,199.2,180,5.07,20,120.2,0,307.87
15:22:34,62.65,14.87,199.5,180,5.09,20,120.6,0,307.87
15:22:35,62.53,14.83,199.7,181,5.12,20,120.9,0,307.87
15:22:36,62.55,14.81,200,181,5.14,20.1,121.2,0,307.87
15:22:37,62.67,14.8,200.2,181,5.17,20.1,121.6,0,307.87
15:22:38,62.81,14.78,200.5,181,5.19,20.1,121.9,0,307.87
15:22:39,62.68,14.71,200.7,182,5.22,20.2,122.2,0,307.87
15:22:40,62.68,14.66,200.9,182,5.24,20.2,122.6,0,307.87
15:22:41,62.72,14.66,201.2,181,5.27,20.2,122.9,0,307.87
15:22:42,62.59,14.65,201.4,180,5.29,20.3,123.2,0,307.87
15:22:43,62.54,14.73,201.7,179,5.32,20.3,123.6,0,307.87
15:22:44,62.5,14.79,201.9,179,5.34,20.3,123.9,0,307.87
15:22:45,62.63,14.8,202.2,180,5.37,20.4,124.3,0,307.87
15:22:46,62.52,14.76,202.4,180,5.4,20.4,124.6,0,307.87
15:22:47,62.5,14.72,202.7,181,5.42,20.4,124.9,0,307.87
15:22:48,62.45,14.74,202.9,180,5.45,20.5,125.3,0,307.87
15:22:49,62.57,14.74,203.2,181,5.47,20.5,125.6,0,307.87
15:22:50,62.49,14.74,203.4,180,5.5,20.5,126,0,307.87
15:22:51,62.52,14.78,203.6,180,5.52,20.5,126.3,0,307.87
15:22:52,62.44,14.82,203.9,179,5.55,20.5,126.6,0,307.87
15:22:53,62.43,14.9,204.1,178,5.57,20.5,127,0,307.87
15:22:54,62.34,14.95,204.4,179,5.6,20.5,127.3,0,307.87
15:22:55,62.22,14.94,204.6,180,5.62,20.5,127.7,0,307.87
15:22:56,62.18,15.02,204.9,179,5.65,20.6,128,0,307.87
15:22:57,62.15,14.99,205.1,180,5.67,20.6,128.4,0,307.87
15:22:58,62.1,14.93,205.4,180,5.7,20.7,128.7,0,307.87
15:22:59,62.08,14.88,205.6,181,5.73,20.8,129.1,0,307.87
15:23:00,62.09,14.85,205.9,181,5.75,20.8,129.4,0,307.87
15:23:01,62,14.84,206.1,181,5.78,20.8,129.7,0,307.87
15:23:02,62.01,14.88,206.4,179,5.8,20.8,130.1,0,307.87
15:23:03,62.02,14.94,206.6,179,5.83,20.8,130.4,0,307.87
15:23:04,62.02,14.95,206.9,179,5.85,20.8,130.8,0,307.87
15:23:05,61.95,14.9,207.1,181,5.88,20.8,131.1,0,307.87
15:23:06,61.86,14.82,207.4,182,5.9,20.8,131.5,0,307.87
15:23:07,61.85,14.74,207.6,182,5.93,20.7,131.8,0,307.87
15:23:08,61.81,14.67,207.9,181,5.95,20.6,132.2,0,307.87
15:23:09,61.79,14.66,208.1,181,5.98,20.5,132.5,0,307.87
15:23:10,61.75,14.72,208.4,180,6.01,20.4,132.9,0,307.87
15:23:11,61.8,14.79,208.6,179,6.03,20.3,133.2,0,307.87
15:23:12,61.78,14.86,208.8,178,6.06,20.3,133.5,0,307.87
15:23:13,61.74,14.88,209.1,179,6.08,20.2,133.9,0,307.87
15:23:14,61.62,14.92,209.3,179,6.11,20.1,134.2,0,307.87
15:23:15,61.66,14.9,209.6,180,6.13,20.1,134.5,0,307.87
15:23:16,61.68,14.85,209.8,180,6.16,20.1,134.9,0,307.87
15:23:17,61.63,14.89,210.1,180,6.18,20.1,135.2,0,307.87
15:23:18,61.53,14.95,210.3,179,6.21,20,135.5,0,307.87
15:23:19,61.53,14.9,210.6,180,6.23,20,135.9,0,307.87
15:23:20,61.55,14.81,210.8,181,6.26,20,136.2,0,307.87
15:23:21,61.52,14.8,211.1,180,6.28,20,136.5,0,307.87
15:23:22,61.45,14.9,211.3,178,6.31,20,136.9,0,307.87
15:23:23,61.43,14.92,211.6,180,6.34,20.1,137.2,0,307.87
15:23:24,61.44,14.88,211.8,181,6.36,20.1,137.5,0,307.87
15:23:25,61.3,14.86,212.1,181,6.39,20.1,137.9,0,307.87
15:23:26,61.27,14.84,212.3,181,6.41,20.2,138.2,0,307.87
15:23:27,61.23,14.78,212.6,182,6.44,20.2,138.6,0,307.87
15:23:28,61.29,14.84,212.8,180,6.46,20.3,138.9,0,307.87
15:23:29,61.25,14.81,213.1,180,6.49,20.3,139.2,0,307.87
15:23:30,61.2,14.82,213.3,180,6.51,20.3,139.6,0,307.87
15:23:31,61.1,14.92,213.6,179,6.54,20.4,139.9,0,307.87
15:23:32,61.04,14.9,213.8,180,6.57,20.4,140.3,0,307.87
15:23:33,61.07,14.9,214.1,180,6.59,20.4,140.6,0,307.87
15:23:34,60.99,14.95,214.3,179,6.62,20.4,140.9,0,307.87
15:23:35,60.97,14.98,214.6,179,6.64,20.5,141.3,0,307.87
15:23:36,61.01,14.95,214.8,180,6.67,20.5,141.6,0,307.87
15:23:37,60.99,14.87,215.1,181,6.69,20.5,142,0,307.87
15:23:38,60.91,14.82,215.3,181,6.72,20.6,142.3,0,307.87
15:23:39,60.98,14.75,215.5,181,6.74,20.6,142.6,0,307.87
15:23:40,60.92,14.71,215.8,181,6.77,20.6,143,0,307.87
15:23:41,60.94,14.75,216,181,6.79,20.6,143.3,0,307.87
15:23:42,60.93,14.8,216.3,180,6.82,20.6,143.7,0,307.87
15:23:43,60.86,14.77,216.5,180,6.84,20.6,144,0,307.87
15:23:44,60.79,14.73,216.8,181,6.87,20.6,144.4,0,307.87
15:23:45,60.76,14.81,217,179,6.9,20.7,144.7,0,307.87
15:23:46,60.81,14.95,217.3,178,6.92,20.8,145.1,0,307.87
15:23:47,60.82,15.01,217.5,179,6.95,20.9,145.4,0,307.87
15:23:48,60.85,15.01,217.8,180,6.97,20.9,145.7,0,307.87
15:23:49,60.83,14.99,218,180,7,20.9,146.1,0,307.87
15:23:50,60.94,15,218.3,180,7.02,20.9,146.4,0,307.87
15:23:51,60.8,14.98,218.5,180,7.05,20.9,146.8,0,307.87
15:23:52,60.81,15,218.8,180,7.08,20.9,147.1,0,307.87
15:23:53,60.86,14.98,219,180,7.1,20.9,147.5,0,307.87
15:23:54,60.86,14.99,219.3,180,7.13,20.9,147.8,0,307.87
15:23:55,60.82,15.04,219.5,179,7.15,20.8,148.2,0,307.87
15:23:56,60.92,15.11,219.8,179,7.18,20.7,148.5,0,307.87
15:23:57,60.97,15.11,220,179,7.2,20.6,148.9,0,307.87
15:23:58,60.96,15.07,220.3,180,7.23,20.6,149.2,0,307.87
15:23:59,60.98,15.03,220.5,181,7.26,20.5,149.6,0,307.87
15:24:00,61.03,14.99,220.8,181,7.28,20.4,149.9,0,307.87
15:24:01,61,15,221,180,7.31,20.3,150.2,0,307.87
15:24:02,60.92,14.96,221.3,181,7.33,20.3,150.6,0,307.87
15:24:03,60.83,14.94,221.5,181,7.36,20.2,150.9,0,307.87
15:24:04,60.78,14.96,221.8,180,7.38,20.2,151.2,0,307.87
15:24:05,60.81,15,222,179,7.41,20.2,151.6,0,307.87
15:24:06,60.78,14.98,222.3,180,7.43,20.2,151.9,0,307.87
15:24:07,60.78,15.02,222.5,179,7.46,20.2,152.3,0,307.87
15:24:08,60.79,15.03,222.8,180,7.49,20.2,152.6,0,307.87
15:24:09,60.8,14.99,223,181,7.51,20.2,152.9,0,307.87
15:24:10,60.68,14.98,223.3,180,7.54,20.2,153.3,0,307.87
15:24:11,60.65,14.92,223.5,181,7.56,20.2,153.6,0,307.87
15:24:12,60.57,14.87,223.8,181,7.59,20.2,153.9,0,307.87
15:24:13,60.59,14.8,224,182,7.61,20.3,154.3,0,307.87
15:24:14,60.53,14.73,224.3,181,7.64,20.3,154.6,0,307.87
15:24:15,60.49,14.77,224.5,180,7.66,20.3,155,0,307.87
15:24:16,60.52,14.85,224.8,179,7.69,20.4,155.3,0,307.87
15:24:17,60.47,14.89,225,179,7.72,20.4,155.6,0,307.87
15:24:18,60.52,14.87,225.2,180,7.74,20.4,156,0,307.87
15:24:19,60.48,14.82,225.5,181,7.77,20.5,156.3,0,307.87
15:24:20,60.29,14.81,225.7,180,7.79,20.5,156.7,0,307.87
15:24:21,60.19,14.85,226,180,7.82,20.5,157,0,307.87
15:24:22,60.17,14.84,226.2,180,7.84,20.6,157.3,0,307.87
15:24:23,60.05,14.84,226.5,180,7.87,20.6,157.7,0,307.87
15:24:24,60.09,14.9,226.7,179,7.89,20.6,158,0,307.87
15:24:25,60.05,14.94,227,179,7.92,20.7,158.4,0,307.87
15:24:26,59.95,14.96,227.2,179,7.94,20.7,158.7,0,307.87
15:24:27,59.94,14.95,227.5,179,7.97,20.7,159.1,0,307.87
15:24:28,59.98,14.92,227.7,180,8,20.7,159.4,0,307.87
15:24:29,60,14.85,228,181,8.02,20.7,159.8,0,307.87
15:24:30,59.93,14.77,228.2,182,8.05,20.7,160.1,0,307.87
15:24:31,60.01,14.74,228.5,181,8.07,20.7,160.4,0,307.87
15:24:32,60.06,14.8,228.7,179,8.1,20.7,160.8,0,307.87
15:24:33,59.97,14.85,229,179,8.12,20.8,161.1,0,307.87
15:24:34,59.85,14.88,229.2,179,8.15,20.8,161.5,0,307.87
15:24:35,59.93,14.86,229.5,160,8.17,20.9,161.8,0,307.87
15:24:36,59.94,14.86,229.7,150,8.19,20.9,162.2,0,307.87
15:24:37,59.89,14.87,230,148,8.21,21,162.5,0,307.87
15:24:38,59.92,14.89,230.2,145,8.23,21,162.9,0,307.87
15:24:39,59.98,14.92,230.5,142,8.25,21,163.2,0,307.87
15:24:40,59.97,14.95,230.7,141,8.27,21,163.6,0,307.87
15:24:41,59.92,14.96,231,141,8.29,21,163.9,0,307.87
15:24:42,59.93,14.95,231.2,140,8.31,21,164.3,0,307.87
15:24:43,59.89,14.92,231.4,140,8.33,21,164.6,0,307.87
15:24:44,60,14.88,231.7,140,8.35,20.9,165,0,307.87
15:24:45,59.96,14.85,231.9,140,8.37,20.8,165.3,0,307.87
15:24:46,59.88,14.9,232.2,139,8.39,20.8,165.7,0,307.87
15:24:47,59.82,14.94,232.4,139,8.41,20.7,166,0,307.87
15:24:48,59.91,14.99,232.7,139,8.43,20.6,166.4,0,307.87
15:24:49,59.94,15.02,232.9,139,8.45,20.5,166.7,0,307.87
15:24:50,59.93,14.97,233.2,140,8.47,20.4,167,0,307.87
15:24:51,59.98,14.92,233.4,140,8.49,20.3,167.4,0,307.87
15:24:52,59.98,14.9,233.7,140,8.51,20.3,167.7,0,307.87
15:24:53,59.83,14.94,233.9,139,8.53,20.3,168.1,0,307.87
15:24:54,59.75,14.95,234.2,140,8.55,20.2,168.4,0,307.87
15:24:55,59.75,14.93,234.4,140,8.57,20.2,168.7,0,307.87
15:24:56,59.79,14.91,234.7,140,8.59,20.2,169.1,0,307.87
15:24:57,59.73,14.89,234.9,140,8.61,20.2,169.4,0,307.87
15:24:58,59.71,14.92,235.2,140,8.63,20.2,169.7,0,307.87
15:24:59,59.71,14.94,235.4,140,8.65,20.2,170.1,0,307.87
15:25:00,59.68,14.97,235.7,139,8.67,20.2,170.4,0,307.87
15:25:01,59.69,15.02,235.9,139,8.69,20.3,170.7,0,307.87
15:25:02,59.68,15.04,236.2,139,8.71,20.3,171.1,0,307.87
15:25:03,59.71,14.95,236.4,140,8.73,20.3,171.4,0,307.87
15:25:04,59.7,14.94,236.7,140,8.75,20.4,171.8,0,307.87
15:25:05,59.59,14.99,236.9,139,8.77,20.4,172.1,0,307.87
15:25:06,59.46,15.04,237.2,139,8.79,20.4,172.4,0,307.87
15:25:07,59.6,15.02,237.4,140,8.81,20.5,172.8,0,307.87
15:25:08,59.62,15.06,237.7,140,8.83,20.5,173.1,0,307.87
15:25:09,59.66,15.1,237.9,139,8.86,20.5,173.5,0,307.87
15:25:10,59.73,15.09,238.2,139,8.88,20.5,173.8,0,307.87
15:25:11,59.75,15.06,238.4,140,8.9,20.6,174.2,0,307.87
15:25:12,59.69,15,238.7,140,8.92,20.6,174.5,0,307.87
15:25:13,59.69,14.94,238.9,141,8.94,20.6,174.8,0,307.87
15:25:14,59.73,14.83,239.2,142,8.96,20.7,175.2,0,307.87
15:25:15,59.7,14.79,239.4,141,8.98,20.7,175.5,0,307.87
15:25:16,59.77,14.79,239.7,140,9,20.7,175.9,0,307.87
15:25:17,59.68,14.81,239.9,140,9.02,20.7,176.2,0,307.87
15:25:18,59.71,14.89,240.2,139,9.04,20.7,176.6,0,307.87
15:25:19,59.58,14.93,240.4,139,9.06,20.7,176.9,0,307.87
15:25:20,59.72,14.94,240.7,140,9.08,20.7,177.3,0,307.87
15:25:21,59.69,14.96,240.9,140,9.1,20.8,177.6,0,307.87
15:25:22,59.81,14.89,241.2,140,9.12,20.8,177.9,0,307.87
15:25:23,59.84,14.78,241.4,141,9.14,20.8,178.3,0,307.87
15:25:24,59.73,14.71,241.7,141,9.16,20.9,178.6,0,307.87
15:25:25,59.65,14.73,241.9,140,9.18,20.9,179,0,307.87
15:25:26,59.72,14.74,242.1,140,9.2,21,179.3,0,307.87
15:25:27,59.71,14.7,242.4,141,9.22,21,179.7,0,307.87
15:25:28,59.65,14.69,242.6,141,9.24,21.1,180,0,307.87
15:25:29,59.61,14.76,242.9,140,9.26,21.1,180.4,0,307.87
15:25:30,59.63,14.81,243.1,139,9.28,21,180.7,0,307.87
15:25:31,59.66,14.77,243.4,140,9.3,21,181.1,0,307.87
15:25:32,59.61,14.84,243.6,139,9.32,21,181.4,0,307.87
15:25:33,59.74,14.9,243.9,139,9.34,21,181.8,0,307.87
15:25:34,59.73,14.88,244.1,140,9.36,20.9,182.1,0,307.87
15:25:35,59.69,14.85,244.4,140,9.38,20.8,182.5,0,307.87
15:25:36,59.71,14.89,244.6,140,9.4,20.7,182.8,0,307.87
15:25:37,59.54,15,244.9,139,9.42,20.6,183.2,0,307.87
15:25:38,59.53,15.11,245.1,138,9.44,20.5,183.5,0,307.87
15:25:39,59.54,15.1,245.4,140,9.46,20.4,183.9,0,307.87
15:25:40,59.54,15.07,245.6,140,9.48,20.4,184.2,0,307.87
15:25:41,59.56,15.05,245.9,140,9.5,20.3,184.5,0,307.87
15:25:42,59.63,15,246.1,141,9.52,20.3,184.9,0,307.87
15:25:43,59.56,14.98,246.4,140,9.54,20.3,185.2,0,307.87
15:25:44,59.52,14.94,246.6,141,9.56,20.3,185.6,0,307.87
15:25:45,59.52,14.86,246.9,141,9.58,20.3,185.9,0,307.87
15:25:46,59.6,14.8,247.1,141,9.6,20.3,186.2,0,307.87
15:25:47,59.54,14.77,247.4,141,9.62,20.3,186.6,0,307.87
15:25:48,59.54,14.79,247.6,141,9.64,20.3,186.9,0,307.87
15:25:49,59.47,14.79,247.9,140,9.66,20.3,187.2,0,307.87
15:25:50,59.42,14.77,248.1,140,9.68,20.3,187.6,0,307.87
15:25:51,59.4,14.8,248.3,140,9.7,20.4,187.9,0,307.87
15:25:52,59.48,14.82,248.6,140,9.72,20.4,188.3,0,307.87
15:25:53,59.56,14.8,248.8,140,9.74,20.5,188.6,0,307.87
15:25:54,59.56,14.75,249.1,140,9.76,20.5,188.9,0,307.87
15:25:55,59.56,14.75,249.3,140,9.78,20.6,189.3,0,307.87
15:25:56,59.42,14.75,249.6,140,9.8,20.6,189.6,0,307.87
15:25:57,59.38,14.74,249.8,140,9.82,20.6,190,0,307.87
15:25:58,59.39,14.73,250.1,140,9.84,20.6,190.3,0,307.87
